ngram,count_x,unithood_x,termhood_x,count_y,unithood_y,termhood_y
quantum field theory,455,0.007892441620489868,110689715.88877718,455,0.007892441620489868,110689715.88877718
gauge boson,572,0.007862940804781766,139084596.09972727,572,0.007862940804781766,139084596.09972727
neutral higgs,571,0.007849194404773408,138841065.79332396,571,0.007849194404773408,138841065.79332396
direct detection experiment,449,0.007788365467252639,109230335.68386595,449,0.007788365467252639,109230335.68386595
elastic scattering,557,0.00765674480465637,135447005.06862766,557,0.00765674480465637,135447005.06862766
integrated luminosity,556,0.007642998404648011,135203670.1125525,556,0.007642998404648011,135203670.1125525
next-to-next-to-leading order,550,0.007560520004597853,133748500.09381558,550,0.007560520004597853,133748500.09381558
boundary condition,550,0.007560520004597853,133748294.07010716,550,0.007560520004597853,133748294.07010716
initial state,549,0.007546773604589493,133506089.07668532,549,0.007546773604589493,133506089.07668532
high temperature,546,0.007505534404564414,132778046.12074529,546,0.007505534404564414,132778046.12074529
semileptonic decay,544,0.007478041604547694,132292800.0962114,544,0.007478041604547694,132292800.0962114
relic abundance,540,0.007423056004514256,131319576.30143216,540,0.007423056004514256,131319576.30143216
unified theory,535,0.007354324004472457,130108977.06447318,535,0.007354324004472457,130108977.06447318
large value,533,0.007326831204455737,129622967.05616245,533,0.007326831204455737,129622967.05616245
quantum field,531,0.007299338404439018,129138405.89157844,531,0.007299338404439018,129138405.89157844
angular momentum,531,0.007299338404439018,129139541.043115,531,0.007299338404439018,129139541.043115
grand unification,526,0.0072306064043972185,127924446.08046697,526,0.0072306064043972185,127924446.08046697
transverse momentum,519,0.007134381604338701,126226415.07072777,519,0.007134381604338701,126226415.07072777
quark mass,516,0.007093142404313622,125498082.06070016,516,0.007093142404313622,125498082.06070016
decay width,516,0.007093142404313622,125497990.06939606,516,0.007093142404313622,125497990.06939606
electroweak precision,515,0.007079396004305263,125253753.12879778,515,0.007079396004305263,125253753.12879778
spectral function,514,0.007065649604296902,125012948.06812042,514,0.007065649604296902,125012948.06812042
electric dipole,513,0.0070519032042885435,124768142.08376859,513,0.0070519032042885435,124768142.08376859
scalar meson,513,0.0070519032042885435,124770765.06857331,513,0.0070519032042885435,124770765.06857331
nuclear matter,509,0.006996917604255103,123799581.08165544,509,0.006996917604255103,123799581.08165544
effective lagrangian,506,0.006955678404230024,123070484.06484005,506,0.006955678404230024,123070484.06484005
second order,505,0.006941932004221664,122828101.10039268,505,0.006941932004221664,122828101.10039268
present result,501,0.006886946404188225,121857563.0418188,501,0.006886946404188225,121857563.0418188
standard model higgs,397,0.006886372139196654,96601573.10565542,397,0.006886372139196654,96601573.10565542
cosmic microwave,495,0.006804468004138067,120400008.06175086,495,0.006804468004138067,120400008.06175086
electroweak phase transition,391,0.006782295985959424,95143334.22601002,391,0.006782295985959424,95143334.22601002
previous work,487,0.006694496804071189,118459203.02822849,487,0.006694496804071189,118459203.02822849
simple model,485,0.00666700400405447,117973691.03080201,485,0.00666700400405447,117973691.03080201
electromagnetic form,485,0.00666700400405447,117973158.02934644,485,0.00666700400405447,117973158.02934644
final state interaction,382,0.006626181756103581,92958422.1794658,382,0.006626181756103581,92958422.1794658
third generation,478,0.006570779203995952,116272878.10004371,478,0.006570779203995952,116272878.10004371
black hole,475,0.0065295400039708735,115546393.06776522,475,0.0065295400039708735,115546393.06776522
\cal o,475,0.0065295400039708735,115545245.0504727,475,0.0065295400039708735,115545245.0504727
top quark mass,375,0.0065047595773268145,91256501.25472517,375,0.0065047595773268145,91256501.25472517
heavy meson,472,0.006488300803945793,114817138.1507196,472,0.006488300803945793,114817138.1507196
critical temperature,470,0.006460808003929074,114331336.19290468,470,0.006460808003929074,114331336.19290468
cold dark matter,372,0.0064527215007081995,90527051.0894622,372,0.0064527215007081995,90527051.0894622
same time,469,0.006447061603920715,114088445.04750666,469,0.006447061603920715,114088445.04750666
global fit,467,0.006419568803903995,113602967.0614693,467,0.006419568803903995,113602967.0614693
chiral quark,466,0.006405822403895635,113360656.78278975,466,0.006405822403895635,113360656.78278975
experimental value,465,0.006392076003887275,113117777.04814747,465,0.006392076003887275,113117777.04814747
qcd correction,464,0.006378329603878916,112874508.09111252,464,0.006378329603878916,112874508.09111252
effective action,463,0.006364583203870556,112632899.04372306,463,0.006364583203870556,112632899.04372306
new particle,457,0.0062821048038203976,111174569.07479337,457,0.0062821048038203976,111174569.07479337
future experiment,454,0.006240865603795318,110446414.05505176,454,0.006240865603795318,110446414.05505176
higgs field,452,0.006213372803778598,109960518.0904129,452,0.006213372803778598,109960518.0904129
neutral higgs boson,357,0.006192531117615126,86882077.75252782,357,0.006192531117615126,86882077.75252782
forward-backward asymmetry,449,0.006172133603753519,109232083.10856442,449,0.006172133603753519,109232083.10856442
weak scale,448,0.00615838720374516,108988794.0905159,448,0.00615838720374516,108988794.0905159
discrete symmetry,444,0.006103401603711721,108018214.06509908,444,0.006103401603711721,108018214.06509908
such model,444,0.006103401603711721,108018020.05953765,444,0.006103401603711721,108018020.05953765
massive particle,443,0.006089655203703361,107774817.13643757,443,0.006089655203703361,107774817.13643757
scalar mass,442,0.006075908803695002,107531834.11329693,442,0.006075908803695002,107531834.11329693
chiral phase transition,348,0.006036416887759283,84695583.09648904,348,0.006036416887759283,84695583.09648904
one-loop level,437,0.006007176803653203,106317921.06760922,437,0.006007176803653203,106317921.06760922
available data,433,0.005952191203619764,105347595.03643136,433,0.005952191203619764,105347595.03643136
small x,432,0.005938444803611404,105105484.05527064,432,0.005938444803611404,105105484.05527064
chiral quark model,342,0.005932340734522054,83238216.77648951,342,0.005932340734522054,83238216.77648951
neutral current,430,0.005910952003594684,104618294.07327175,430,0.005910952003594684,104618294.07327175
cross section,429,0.005897205603586325,104375399.06121217,429,0.005897205603586325,104375399.06121217
nuclear collision,427,0.005869712803569605,103890665.07788742,427,0.005869712803569605,103890665.07788742
leptonic decay,424,0.005828473603544526,103161254.04921903,424,0.005828473603544526,103161254.04921903
weak interaction,423,0.005814727203536167,102918653.0326374,423,0.005814727203536167,102918653.0326374
imaginary part,421,0.0057872344035194475,102432819.12518077,421,0.0057872344035194475,102432819.12518077
light neutrino,411,0.00564977040343585,100002815.61583331,411,0.00564977040343585,100002815.61583331
recent data,411,0.00564977040343585,100003839.0346297,411,0.00564977040343585,100003839.0346297
virtual photon,408,0.005608531203410771,99275670.03945719,408,0.005608531203410771,99275670.03945719
light higgs,408,0.005608531203410771,99273534.55642162,408,0.005608531203410771,99273534.55642162
large number,407,0.005594784803402411,99032531.02399227,407,0.005594784803402411,99032531.02399227
chiral limit,405,0.005567292003385691,98545989.12121366,405,0.005567292003385691,98545989.12121366
phenomenological implication,404,0.005553545603377332,98303254.03759283,404,0.005553545603377332,98303254.03759283
electroweak phase,403,0.005539799203368972,98058532.2263694,403,0.005539799203368972,98058532.2263694
experimental bound,402,0.0055260528033606125,97816592.07851142,402,0.0055260528033606125,97816592.07851142
potential model,401,0.0055123064033522524,97575513.04469195,401,0.0055123064033522524,97575513.04469195
recent development,400,0.005498560003343892,97332242.02453706,400,0.005498560003343892,97332242.02453706
supersymmetric theory,399,0.005484813603335533,97088425.05517036,399,0.005484813603335533,97088425.05517036
recent measurement,398,0.005471067203327173,96845856.03550296,398,0.005471067203327173,96845856.03550296
indirect detection,396,0.005443574403310454,96358052.29490386,396,0.005443574403310454,96358052.29490386
chiral phase,394,0.005416081603293734,95872991.1142867,394,0.005416081603293734,95872991.1142867
excited state,393,0.005402335203285375,95631483.0428853,393,0.005402335203285375,95631483.0428853
cold dark,389,0.005347349603251936,94657440.0962208,389,0.005347349603251936,94657440.0962208
short distance,389,0.005347349603251936,94659641.08076356,389,0.005347349603251936,94659641.08076356
small value,386,0.005306110403226857,93930440.03395435,386,0.005306110403226857,93930440.03395435
future collider,382,0.005251124803193417,92958008.06363696,382,0.005251124803193417,92958008.06363696
experimental limit,381,0.005237378403185057,92714689.07918543,381,0.005237378403185057,92714689.07918543
heavy quark effective theory,260,0.005235909124535362,63301200.33568951,260,0.005235909124535362,63301200.33568951
big bang,380,0.005223632003176698,92471826.81439587,380,0.005223632003176698,92471826.81439587
form factor,378,0.005196139203159978,91986758.06357446,378,0.005196139203159978,91986758.06357446
special attention,377,0.005182392803151619,91743899.02565219,377,0.005182392803151619,91743899.02565219
soft gluon,372,0.005113660803109821,90529336.04014024,372,0.005113660803109821,90529336.04014024
dark matter model,292,0.005065039457545146,71082502.19961293,292,0.005065039457545146,71082502.19961293
particular attention,368,0.0050586752030763816,89556934.02642028,368,0.0050586752030763816,89556934.02642028
chiral condensate,367,0.0050449288030680215,89313731.14073773,367,0.0050449288030680215,89313731.14073773
electric charge,367,0.0050449288030680215,89313791.04916883,367,0.0050449288030680215,89313791.04916883
experimental measurement,367,0.0050449288030680215,89313757.04095288,367,0.0050449288030680215,89313757.04095288
lowest order,365,0.005017436003051302,88827967.0316719,365,0.005017436003051302,88827967.0316719
effective mass,363,0.004989943203034583,88341905.07156208,363,0.004989943203034583,88341905.07156208
quantum number,363,0.004989943203034583,88342421.0260859,363,0.004989943203034583,88342421.0260859
lhc energy,361,0.004962450403017863,87855955.09977014,361,0.004962450403017863,87855955.09977014
heavy baryon,358,0.004921211202992784,87126894.11033812,358,0.004921211202992784,87126894.11033812
higgs production,356,0.004893718402976064,86640202.0936272,356,0.004893718402976064,86640202.0936272
previous result,355,0.004879972002967705,86398019.0252244,355,0.004879972002967705,86398019.0252244
baryon asymmetry,352,0.004838732802942626,85667932.12568715,352,0.004838732802942626,85667932.12568715
direct search,351,0.004824986402934266,85424307.10269257,351,0.004824986402934266,85424307.10269257
lightest neutralino,349,0.0047974936029175465,84938449.15676044,349,0.0047974936029175465,84938449.15676044
solar neutrino problem,275,0.004770157023372997,66949783.32039277,275,0.004770157023372997,66949783.32039277
invariant mass distribution,275,0.004770157023372997,66949161.29362151,275,0.004770157023372997,66949161.29362151
higgs model,347,0.004770000802900827,84453085.07780689,347,0.004770000802900827,84453085.07780689
analytic expression,346,0.004756254402892467,84210962.02508052,346,0.004756254402892467,84210962.02508052
drell-yan process,346,0.004756254402892467,84210996.0576175,346,0.004756254402892467,84210996.0576175
higgs doublet model,274,0.004752810997833459,66705550.47272369,274,0.004752810997833459,66705550.47272369
galactic center,345,0.004742508002884107,83966531.2650992,345,0.004742508002884107,83966531.2650992
scalar potential,345,0.004742508002884107,83967235.05382685,345,0.004742508002884107,83967235.05382685
hadronic collision,345,0.004742508002884107,83967821.04768029,345,0.004742508002884107,83967821.04768029
recent progress,343,0.004715015202867388,83482015.02343597,343,0.004715015202867388,83482015.02343597
gluon fusion,341,0.004687522402850669,82994803.10106081,341,0.004687522402850669,82994803.10106081
standard model particle,270,0.004683426895675306,65732792.098529026,270,0.004683426895675306,65732792.098529026
big bang nucleosynthesis,270,0.004683426895675306,65733154.795868754,270,0.004683426895675306,65733154.795868754
symmetric model,338,0.00464628320282559,82265778.06595333,338,0.00464628320282559,82265778.06595333
high density,338,0.00464628320282559,82266418.07942094,338,0.00464628320282559,82266418.07942094
rare decay,338,0.00464628320282559,82265774.05367953,338,0.00464628320282559,82265774.05367953
next-to-leading order qcd,267,0.0046313888190566916,65004193.16281818,267,0.0046313888190566916,65004193.16281818
good description,336,0.00461879040280887,81780384.03170298,336,0.00461879040280887,81780384.03170298
standard model gauge,264,0.0045793507424380766,64273896.07642992,264,0.0045793507424380766,64273896.07642992
detailed analysis,333,0.004577551202783791,81050569.03030564,333,0.004577551202783791,81050569.03030564
same order,332,0.004563804802775431,80807596.03095663,332,0.004563804802775431,80807596.03095663
weak decay,332,0.004563804802775431,80808048.05012377,332,0.004563804802775431,80808048.05012377
quark matter,330,0.0045363120027587115,80322054.12530604,330,0.0045363120027587115,80322054.12530604
active neutrino,330,0.0045363120027587115,80321054.17241535,330,0.0045363120027587115,80321054.17241535
new result,330,0.0045363120027587115,80321872.02332823,330,0.0045363120027587115,80321872.02332823
recent lattice,330,0.0045363120027587115,80322004.04191051,330,0.0045363120027587115,80322004.04191051
cern lhc,329,0.0045225656027503515,80078259.06380238,329,0.0045225656027503515,80078259.06380238
previous study,329,0.0045225656027503515,80078501.02774145,329,0.0045225656027503515,80078501.02774145
linear sigma model,260,0.004509966640279924,63301407.07839426,260,0.004509966640279924,63301407.07839426
deep-inelastic scattering,326,0.004481326402725272,79350172.03554702,326,0.004481326402725272,79350172.03554702
spontaneous breaking,323,0.004440087202700193,78619653.062315,323,0.004440087202700193,78619653.062315
bottom quark,322,0.004426340802691834,78376356.06458522,322,0.004426340802691834,78376356.06458522
direct cp,322,0.004426340802691834,78376393.11266989,322,0.004426340802691834,78376393.11266989
dimensional regularization,322,0.004426340802691834,78377764.02957882,322,0.004426340802691834,78377764.02957882
light cone,321,0.004412594402683474,78134661.03364724,321,0.004412594402683474,78134661.03364724
dark matter mass,254,0.004405890487042695,61841312.242770135,254,0.004405890487042695,61841312.242770135
elliptic flow,320,0.004398848002675115,77891058.17245656,320,0.004398848002675115,77891058.17245656
next generation,320,0.004398848002675115,77890352.05975117,320,0.004398848002675115,77890352.05975117
composite higgs,319,0.004385101602666755,77646925.67743276,319,0.004385101602666755,77646925.67743276
current data,319,0.004385101602666755,77647435.04581153,319,0.004385101602666755,77647435.04581153
feynman diagram,318,0.004371355202658395,77405436.02281395,318,0.004371355202658395,77405436.02281395
tev scale,318,0.004371355202658395,77403986.0686198,318,0.004371355202658395,77403986.0686198
heavy higgs,318,0.004371355202658395,77403768.09725419,318,0.004371355202658395,77403768.09725419
generalized parton distribution,252,0.004371198435963619,61356423.02680792,252,0.004371198435963619,61356423.02680792
high precision,317,0.004357608802650036,77161677.02822149,317,0.004357608802650036,77161677.02822149
cp-violating phase,317,0.004357608802650036,77161163.0732841,317,0.004357608802650036,77161163.0732841
strong cp,317,0.004357608802650036,77161233.809815,317,0.004357608802650036,77161233.809815
chiral lagrangian,316,0.004343862402641676,76918454.0655947,316,0.004343862402641676,76918454.0655947
gauge symmetry,316,0.004343862402641676,76917596.08284764,316,0.004343862402641676,76917596.08284764
dark matter search,250,0.004336506384884542,60868670.14793582,250,0.004336506384884542,60868670.14793582
higgs potential,315,0.004330116002633316,76674499.10337834,315,0.004330116002633316,76674499.10337834
gluon distribution,314,0.004316369602624956,76433034.03996071,314,0.004316369602624956,76433034.03996071
nambu-jona-lasinio model,313,0.004302623202616596,76189407.09723862,313,0.004302623202616596,76189407.09723862
new method,313,0.004302623202616596,76189951.01523818,313,0.004302623202616596,76189951.01523818
axial vector,313,0.004302623202616596,76189493.03191857,313,0.004302623202616596,76189493.03191857
electroweak baryogenesis,312,0.0042888768026082364,75944808.29867044,312,0.0042888768026082364,75944808.29867044
detailed study,312,0.0042888768026082364,75945876.02904852,312,0.0042888768026082364,75945876.02904852
strong coupling constant,247,0.004284468308265928,60139763.30176187,247,0.004284468308265928,60139763.30176187
qcd phase,311,0.004275130402599876,75702549.65139194,311,0.004275130402599876,75702549.65139194
electromagnetic field,311,0.004275130402599876,75703551.05974571,311,0.004275130402599876,75703551.05974571
one-loop correction,310,0.004261384002591516,75459556.04947771,310,0.004261384002591516,75459556.04947771
current status,309,0.004247637602583157,75217251.01959667,309,0.004247637602583157,75217251.01959667
bethe-salpeter equation,309,0.004247637602583157,75217345.04910882,309,0.004247637602583157,75217345.04910882
partial wave,309,0.004247637602583157,75217479.0245263,309,0.004247637602583157,75217479.0245263
soft supersymmetry,309,0.004247637602583157,75216197.0962188,309,0.004247637602583157,75216197.0962188
strong cp problem,244,0.004232430231647314,59409988.8035403,244,0.004232430231647314,59409988.8035403
heavy quarkonium,307,0.004220144802566437,74730907.05781691,307,0.004220144802566437,74730907.05781691
gravitational wave,306,0.004206398402558078,74487456.12500529,306,0.004206398402558078,74487456.12500529
proton-proton collision,303,0.004165159202532999,73758059.06147113,303,0.004165159202532999,73758059.06147113
heavy neutrino,302,0.004151412802524639,73514582.11309771,302,0.004151412802524639,73514582.11309771
fixed point,301,0.00413766640251628,73271979.04002593,301,0.00413766640251628,73271979.04002593
neutral gauge boson,238,0.004128354078410085,57950117.01924243,238,0.004128354078410085,57950117.01924243
numerical simulation,299,0.00411017360249956,72785941.02855556,299,0.00411017360249956,72785941.02855556
numerical analysis,299,0.00411017360249956,72785287.03548989,299,0.00411017360249956,72785287.03548989
light meson,298,0.004096427202491201,72542566.05834399,298,0.004096427202491201,72542566.05834399
relativistic heavy-ion collision,235,0.00407631600179147,57220867.87769278,235,0.00407631600179147,57220867.87769278
complete set,295,0.004055188002466121,71812995.0307953,295,0.004055188002466121,71812995.0307953
dark matter relic density,200,0.00402762240348874,48704446.31722852,200,0.00402762240348874,48704446.31722852
first order phase,232,0.004024277925172856,56490536.400454946,232,0.004024277925172856,56490536.400454946
global symmetry,290,0.003986456002424322,70596874.06976466,290,0.003986456002424322,70596874.06976466
global analysis,290,0.003986456002424322,70597274.04718912,290,0.003986456002424322,70597274.04718912
relativistic heavy-ion,288,0.003958963202407602,70110822.88892743,288,0.003958963202407602,70110822.88892743
chiral symmetry restoration,228,0.0039548938230147025,55517808.205512084,228,0.0039548938230147025,55517808.205512084
heavy flavor,287,0.003945216802399243,69868103.04164039,287,0.003945216802399243,69868103.04164039
lower limit,285,0.003917724002382523,69381079.05390611,285,0.003917724002382523,69381079.05390611
higher energy,284,0.003903977602374164,69138340.02900858,284,0.003903977602374164,69138340.02900858
phenomenological consequence,284,0.003903977602374164,69138196.03377666,284,0.003903977602374164,69138196.03377666
boson mass,282,0.0038764848023574443,68651078.07885727,282,0.0038764848023574443,68651078.07885727
nucleus-nucleus collision,281,0.0038627384023490847,68409337.05456418,281,0.0038627384023490847,68409337.05456418
dyson-schwinger equation,280,0.003848992002340725,68166126.06846903,280,0.003848992002340725,68166126.06846903
perturbative expansion,278,0.0038214992023240055,67679674.02473737,278,0.0038214992023240055,67679674.02473737
effective operator,277,0.003807752802315646,67435597.05319673,277,0.003807752802315646,67435597.05319673
baryon number,277,0.003807752802315646,67436257.04039584,277,0.003807752802315646,67436257.04039584
hadronic matrix element,219,0.003798779593158859,53328064.017892204,219,0.003798779593158859,53328064.017892204
lattice qcd,276,0.003794006402307286,67193092.04837319,276,0.003794006402307286,67193092.04837319
hadronic decay,276,0.003794006402307286,67193236.03454942,276,0.003794006402307286,67193236.03454942
susy model,276,0.003794006402307286,67192602.0577317,276,0.003794006402307286,67192602.0577317
generalized parton,275,0.0037802600022989264,66950106.02773843,275,0.0037802600022989264,66950106.02773843
strong constraint,275,0.0037802600022989264,66949371.04093647,275,0.0037802600022989264,66949371.04093647
