,topic,02.30.Ik,02.40.-k,02.40.Gh,03.65.-w,03.65.Fd,03.65.Ge,03.65.Pm,03.65.Ta,03.65.Ud,03.70.+k,04.20.-q,04.20.Cv,04.20.Fy,04.20.Gz,04.20.Jb,04.40.Nr,04.50.+h,04.50.-h,04.50.Gh,04.50.Kd,04.60.-m,04.60.Bc,04.60.Ds,04.60.Kz,04.60.Pp,04.62.+v,04.65.+e,04.70.-s,04.70.Bw,04.70.Dy,04.80.Cc,05.50.+q,11.10.-z,11.10.Ef,11.10.Gh,11.10.Hi,11.10.Kk,11.10.Lm,11.10.Nx,11.10.St,11.10.Wx,11.15.-q,11.15.Bt,11.15.Ex,11.15.Ha,11.15.Kc,11.15.Pg,11.15.Tk,11.25.-w,11.25.Db,11.25.Hf,11.25.Mj,11.25.Sq,11.25.Tq,11.25.Uv,11.25.Wx,11.25.Yb,11.27.+d,11.30.-j,11.30.Cp,11.30.Er,11.30.Fs,11.30.Hv,11.30.Ly,11.30.Pb,11.30.Qc,11.30.Rd,11.55.Bq,11.55.Fv,11.55.Hx,12.10.-g,12.10.Dm,12.10.Kt,12.15.-y,12.15.Ff,12.15.Hh,12.15.Ji,12.15.Lk,12.15.Mm,12.20.-m,12.20.Ds,12.38.-t,12.38.Aw,12.38.Bx,12.38.Cy,12.38.Gc,12.38.Lg,12.38.Mh,12.38.Qk,12.39.-x,12.39.Fe,12.39.Hg,12.39.Jh,12.39.Ki,12.39.Mk,12.39.Pn,12.39.St,12.40.-y,12.40.Nn,12.40.Yx,12.60.-i,12.60.Cn,12.60.Fr,12.60.Jv,12.60.Nz,12.60.Rc,12.90.+b,13.15.+g,13.20.-v,13.20.Eb,13.20.Fc,13.20.Gd,13.20.He,13.25.Ft,13.25.Gv,13.25.Hw,13.25.Jx,13.30.Ce,13.30.Eg,13.35.Dx,13.40.-f,13.40.Em,13.40.Gp,13.40.Hq,13.40.Ks,13.60.-r,13.60.Fz,13.60.Hb,13.60.Le,13.60.Rj,13.66.Bc,13.75.Cs,13.75.Gx,13.75.Lb,13.85.-t,13.85.Hd,13.85.Lg,13.85.Ni,13.85.Qk,13.85.Rm,13.87.-a,13.87.Ce,13.87.Fh,13.88.+e,14.20.-c,14.20.Dh,14.20.Gk,14.20.Jn,14.20.Lq,14.20.Mr,14.40.-n,14.40.Aq,14.40.Be,14.40.Cs,14.40.Gx,14.40.Lb,14.40.Nd,14.40.Pq,14.40.Rt,14.60.Ef,14.60.Lm,14.60.Pq,14.60.St,14.65.Bt,14.65.Fy,14.65.Ha,14.70.Bh,14.70.Dj,14.70.Fm,14.70.Hp,14.70.Pw,14.80.-j,14.80.Bn,14.80.Cp,14.80.Da,14.80.Ec,14.80.Hv,14.80.Ly,14.80.Mz,14.80.Va,21.65.Qr,24.10.Nz,24.85.+p,25.30.Pt,25.75.-q,25.75.Dw,25.75.Gz,25.75.Ld,25.75.Nq,26.65.+t,95.30.Cq,95.35.+d,95.36.+x,95.55.Vj,95.85.Ry,97.60.Lf,98.70.Vc,98.80.-k,98.80.Bp,98.80.Cq,98.80.Es,98.80.Jk,98.80.Qc,topic_x,topic_y,description
0,0,0.014754322933174267,-0.018222917842632667,-0.0343698574510475,-0.01551704486480226,-0.014289342403421489,0.012167610176329061,-0.002437110341669311,-0.07798479890826801,-0.035606256813708985,0.04062344617800143,-0.03949171531188629,-0.0348366027898081,-0.01021475322966793,-0.033417323727844304,-0.04009135872623315,0.00031389690041277123,-0.0462933114045593,-0.022504854421764003,-0.03176452372529133,-0.03816382066652762,0.009468572920100034,-0.01998277886398936,0.007977918178581126,0.00596384086802401,0.016401078902559464,0.019903705215401392,-0.04936652610211987,-0.0456508763662212,-0.029823352557530578,-0.03518664180420399,-0.06330479430864566,0.06020961778058891,0.07548243657347542,0.04557473267756773,0.13314364140998558,0.07274388094040574,0.0417354803337293,0.022573499291226342,-0.0064008869900645336,0.06197409670533133,0.12263946267453363,0.05196020371225027,0.13450185759030547,0.023561327155112253,0.1340299789532034,0.05011721454664002,0.08406027107799785,0.11336304912627304,-0.03245316740135204,0.07275446672418975,-0.014495012806036565,-0.04474083762404158,0.0007673925790988403,0.015226967072080053,-0.014712518765421711,-0.04398618037810509,-0.020602562764079214,-0.006255860176906384,-0.011494899442217559,-0.01758345946210591,-0.07944987301467125,-0.06297035950742015,-0.07846198273396335,0.005835875557761597,-0.011402121106277195,0.06027002306170036,0.07284041814309063,0.051864999269036184,0.017458045064501417,-0.00021171529427837133,-0.05101243291829764,-0.06269005127147725,-0.031432667023871715,-0.022664915518720002,-0.049329230629098914,-0.07759407437465925,-0.06620672003930882,0.00406207392768381,-0.04796749133888882,0.04145292023092945,0.07074936216516836,0.04840261014379753,0.1418883515118341,0.05357772228065246,0.0806181935006602,0.11826355086220032,0.10748248137982339,0.05850143822020684,-0.05074769500901202,0.03744490023322958,0.04248548796238973,0.019337141422931275,-0.029577042760163163,0.007453467592790173,-0.03272030869210252,0.02187112429722888,0.0016146891524751363,0.02673279999292351,-0.01572052896641935,0.0014471375469338524,-0.08612041732124086,-0.0789056777700722,-0.08023095578915546,-0.07350647473704228,-0.022711470129011094,-0.03975544632815336,-0.029060906982733423,-0.08419640082639282,-0.037398591441106944,-0.030383070207609063,-0.03929421403448782,-0.043514371672322874,-0.06462648321834565,-0.07783889807824224,-0.07054711010217245,-0.09308722822210401,-0.04394565890018039,-0.018839128053629965,-0.07622760477666111,-0.019266211903426447,-0.013017325357034981,-0.02283044388064896,-0.02015101529797868,-0.02767324770445873,0.005429093589276207,-0.04800665760174836,-0.04577918918521103,-0.020633902476686526,-0.046281909468549445,-0.06737689031552245,-0.053122672268990444,-0.015534156282092041,-0.01093143760257102,0.000588909268487792,-0.0306287535467508,-0.022672008839768432,-0.016637301591536063,-0.04482343589539487,-0.06507951404466727,-0.09996157286238665,-0.020284988783766892,-0.026105561294050006,-0.023350937276275373,-0.04684074444050723,-0.01896337114250256,-0.018729498682207038,-0.03607791240022033,-0.0309509199368766,-0.02067548117993172,-0.03214309400159894,-0.008148996270353922,0.010862905591045158,-0.020594777181299956,-0.021716165021360888,-0.03751379871392826,-0.053613721546615395,-0.0803227994200944,-0.034011737864803354,-0.051595831810028935,-0.04459180635790738,-0.09106713203261432,-0.11254048998687524,-0.10458821045442017,0.03919939192938196,-0.022806784812974632,-0.0476584151226648,-0.04128819961403461,0.1564971375221022,-0.04450126144301874,-0.0429847769758792,-0.0646420788729404,-0.06374329231103291,-0.038542518897065996,-0.07460080776587999,-0.07809488834255024,-0.06277762163975485,0.014290024570412006,-0.0980660280453374,-0.058274109995260955,-0.05616895954059684,0.06026346894089155,-0.02366204588162393,0.024588007630401743,-0.08491206529903964,-0.021193814082146666,-0.054663975458019196,-0.05199152554358452,-0.0686335588904951,0.058151538946799114,-0.07037278240411783,-0.07078834426048541,-0.10736235733421483,-0.038764250085483606,-0.10279311556736417,-0.09247079381893539,-0.03328963634876838,-0.06770819618600483,-0.040507204850791685,-0.0187540791172061,-0.044165717756900855,-0.06389138375134698,-0.0071631256008859,0.008988077384345351,0,0,QCD calculation techniques
1,1,-0.07497306579614513,-0.07541690168467005,-0.09859345719815973,-0.05402916687949033,-0.057530666741487026,0.043266338391964546,0.04359825055036751,-0.03683901116647075,-0.035544228948539654,-0.0851914660084594,-0.10831743500349675,-0.1045935992127331,-0.08857456712105626,-0.08501474932473921,-0.12087002691320872,-0.09636270653916093,-0.11786345443512565,-0.10501684502808384,-0.106269540402215,-0.11665583994890831,-0.11179594190595982,-0.08016592161606452,-0.08928198282817551,-0.1084072265472316,-0.0914798565569205,-0.10027773499235432,-0.10778080124195513,-0.10267874598743967,-0.11188623246514395,-0.1167557548733966,-0.06534246192121643,-0.07948258017409139,-0.08020074187620346,-0.03704905429846613,-0.06960083743161762,-0.05450286160376641,-0.07662013366325546,-0.0710259782889016,-0.10841529688207437,0.1511415581263461,-0.0470639882597304,-0.10381728081913802,-0.06946979075503172,-0.06371767187104524,0.0059358513843692515,-0.07846450046738249,0.03392150667684759,-0.04618437655066102,-0.10783743859331543,-0.06631449496584857,-0.08025574622301093,-0.10487009157968015,-0.09571674128664726,-0.040593645351045496,-0.09998066542737682,-0.0457709508983842,-0.10190896276508817,-0.10536443496049219,-0.07072845730223423,-0.062323592518865656,0.0015652156059071472,-0.03313768692717469,0.00391913246126445,-0.039503351959437084,-0.098797635944337,-0.019055066357350922,0.07917736440633624,0.07802517485899595,0.09372051978277934,0.10931257213388769,-0.07853200283894235,-0.06501034339035006,-0.04024837583277257,-0.007990766056241843,-0.016155489519012443,0.028710934287713742,-0.00396042035453625,-0.0542059697726272,-0.03546004257875614,-0.05733694415774106,-0.008432788011602212,0.03608178624129307,0.023378719809212613,0.007272227599248616,-0.029661298757082528,0.07159118119682645,0.09550135877667178,-0.02846012567600985,0.017761914925029845,0.129867491468885,0.13711535296026522,0.11107339133036469,0.155633074282999,0.1453280208162266,0.1869609571743108,0.1618227162869392,0.048240855524258414,0.09078169095541677,0.08416075803759095,0.19556232668638035,-0.04537115935664469,-0.046618312983472875,-0.060423438374432044,-0.08315165743504888,-0.030931604321580975,0.013082095466683421,0.009775163633710275,-0.02494584764307596,0.10248343488414988,0.026648820158442138,0.10211365768413479,0.13597213492919757,0.04981638750101846,0.14227029881151296,0.15371405881870437,0.08573795881284646,0.15774747474327727,0.06688265581404104,0.129116644928079,0.06213941193710371,0.039995587094071985,0.006890952518114882,0.07937234547272673,0.13079912245876207,0.023379495842250977,0.03476016180690839,0.05321755409861279,0.0014166748546705695,0.12805828412032977,0.0538582295952735,0.07896486318494647,0.08173288136914528,0.16039346680102895,0.1934623851594602,-0.02209610398364895,-0.013460503551974454,0.0028725706594145187,0.011180670123311184,-0.04696570682314808,-0.044419552761137626,-0.04469836805124578,-0.016834579572047547,0.008119694452658416,0.008688069809060232,0.11749815718271019,0.06743743283857302,0.16072663690000472,0.09457828747610712,0.12679438123842718,0.08076786031201,0.17973976390133461,0.1192322201300322,0.1602093376735273,0.19734773529981406,0.13366413454552245,0.14868967035654265,0.09383559331056487,0.13030924786085507,0.15057771584573584,-0.027506273821835413,-0.06888378077764273,-0.08587587790468815,-0.07610750608349881,0.07991616113036092,0.030153746930772496,-0.043714073605559234,-0.007971033995089775,-0.013666301960461227,-0.03404521601020574,-0.05318217630881438,-0.03629141060013187,-0.01797450342493033,-0.04839565226547269,-0.057019210439668955,-0.0374389832198487,-0.04134917667302429,-0.07034142415698769,-0.06175086612699727,-0.023967711473662445,-0.04191035459673988,-0.017278522844988795,-0.029543107472899434,0.030165248561599963,0.005467605493965698,-0.02023662558076163,0.01757275545209159,-0.03633637593821622,-0.029396397016698654,-0.014788671500999873,-0.06077431390373535,-0.0595220426995486,-0.08237672297209746,-0.11502427082225943,-0.07390244092156649,-0.07812663079348112,-0.08611079318198614,-0.05949059134683279,-0.11082915639931247,-0.07758344935206721,-0.10279373339916223,-0.09001434986664716,-0.08036689069160144,-0.08407202886718336,1,1,Meson phenomenology
2,2,0.014220947386522378,0.10101904666065287,0.06735694920788537,0.013964368476990082,0.005781931053871218,-0.009991400353457329,-0.011765658528049604,0.0006815220857781981,0.008371142736837239,0.03555601431173827,0.029106229852443932,0.048519207461032846,0.06967530398130765,0.054780893457813576,0.04816716960082866,0.02196078614563233,0.09818799054111166,0.0741452670143335,0.0596813273735256,0.014068224585248399,0.039048790440018494,-0.007353682305724921,0.04422823938762569,0.042879799315604206,0.00033411258535630934,0.034292298428635966,0.1872201661563549,0.027783942724070844,0.02373828757241476,0.027502263879791548,-0.032414538615174966,-0.010843151035562049,0.03282333213884372,0.07101476039318766,0.040530971282987036,0.01347564055685309,0.09434246395541877,0.05820644054624187,0.0790301280554363,-0.04814403418669217,-0.00589965690548257,0.13446649366612054,0.05476232268807216,0.03559520609302325,0.02335014766129017,0.07103042607389173,0.06732120088014538,0.08916570886634967,0.1588741175355771,0.08592433637178011,0.09068611932650862,0.1685045508133841,0.15101716057610728,0.10693208324209943,0.1337680403417476,0.07942762956024564,0.19111228176627615,0.09823970152064769,0.07144579471695368,0.02486230854547539,-0.07812227583256683,-0.048221615291903955,-0.059073738102898884,0.0868512651729086,0.13350448189581673,0.010097065873546203,-0.032884141957971055,0.01115515780250976,-0.057469357329149734,-0.08322138090604997,0.07505264589913901,0.023523434055904516,-0.013181386522881589,-0.024769851851688573,-0.06550726753163114,-0.12762220298319069,-0.08945218755014052,-0.0674735236689998,-0.08839592202106121,-0.01190045919363337,-0.029370314671404302,-0.05689769416094877,0.007031172857597899,-0.07897513551791496,-0.043922160700501346,-0.03373568271551587,-0.018895482200208244,-0.05875761792210948,-0.10883707027134774,-0.08455414115602586,-0.05156452631323243,-0.05986792957260891,-0.08758520918664221,-0.0879010556317563,-0.050847541103109316,-0.05091030969345471,-0.08693631642242727,-0.02992231081451729,-0.0236398155118393,-0.07070839432843834,-0.05574613692866157,-0.05794288127356516,-0.07471416866133784,0.015607277418376024,-0.020324900358570715,-0.005376001477835756,-0.023510681963235257,-0.09658174387251624,-0.0929345192574195,-0.09706739431109618,-0.10101106111732261,-0.11501523500336007,-0.12045689693773444,-0.10886427618707509,-0.09657456109529955,-0.1184530214043966,-0.104267726683617,-0.12184152956431865,-0.08234508637565502,-0.08273727729782089,-0.045586741528741766,-0.0730642593443967,-0.09693843343349144,-0.07586792009652811,-0.10004348999027658,-0.07999097544194775,-0.07309861744808036,-0.0866788081352765,-0.11136248743622484,-0.10945430922484103,-0.10483199548621933,-0.0889208248311328,-0.0743201410443567,-0.07926088438174896,-0.09196718377386442,-0.0944215497694866,-0.08032207790501406,-0.11994727249563879,-0.09481432153150057,-0.08056636100265163,-0.07959347968316953,-0.08785011862224998,-0.12589566171981756,-0.10973828531223312,-0.07024878707789547,-0.087556332290933,-0.08362103995565964,-0.08749087181356634,-0.07780423995564927,-0.09811590710954542,-0.07446886846483959,-0.09219348617254856,-0.09205875055392351,-0.09681858739425325,-0.09196986108135652,-0.11398213507626734,-0.12334851663352116,-0.11840947314230033,-0.10079834174195455,-0.0788317047037607,-0.08700235105482565,-0.09672046804988263,-0.08919133480585859,-0.07408646804706058,-0.05997563208598193,-0.09846478255794205,-0.06616072431537275,-0.0036010772339833174,-0.10049249520988256,-0.0637845050333137,-0.04520895193721308,-0.05072019094251551,-0.07531386429225738,-0.07771355647612764,-0.08121863465296222,-0.06508762672559128,0.05676420807468778,-0.07315226733000431,-0.024491375832745185,-0.05067217804929754,-0.030631998037176325,-0.0677265530582597,-0.09779196494309753,-0.08453616051176167,-0.09125102543462246,-0.11038927625122458,-0.11009047592912392,-0.1120916120994947,-0.0771004513731611,-0.06869598523036287,-0.07810533493714988,-0.08840753290115992,-0.04217984645706342,-0.0697069897900869,-0.05210245445068226,-0.02046253841694398,-0.05872022441949053,-0.008713031153394949,0.00021480565299964097,0.004708017857056102,-0.027769122950624347,-0.003207720681226248,-0.0038337705234910346,2,2,M-theory
3,3,-0.04959378427396333,-0.04064521958226782,-0.05059409137873874,-0.07615700642032076,-0.045371382600232955,-0.06353177468828546,-0.06256473034023488,-0.05843437405988744,-0.035740241464474264,-0.07197845557883159,-0.08365195357289643,-0.07880225789299954,-0.09389379891121218,-0.05777026371104313,-0.09242389392852324,-0.0884391121215218,-0.07862730828061013,-0.07483619155233602,-0.11518372275528506,-0.06953147516951091,-0.06913353679139533,-0.05581859495573429,-0.05928731142991925,-0.09681943882114881,-0.07602452188145675,-0.08646153041751632,-0.05469486450363933,-0.10124093006030771,-0.10970704981867457,-0.10490190178510321,-0.031223272486537394,-0.007802460744519947,-0.055932172822624415,-0.06860732499943059,-0.045568684359292747,-0.010876536979836707,-0.023104437076657856,-0.03638464344386147,-0.03492578553487198,-0.021772119323537727,-0.04519736217228867,-0.06265906074107722,-0.06138933280770404,0.035229634533322604,-0.05310754394593325,-0.05404074581754259,-0.04945356633770919,-0.05512233536374401,-0.065371718549381,-0.07892739638743383,-0.06900088992200681,-0.017238674625565362,-0.060045335076340633,-0.08661142144883476,-0.05121606885461519,0.010226715856650997,-0.046485253966587814,-0.04865068578435315,-0.036091406486504295,0.03930007199945053,0.19669104096704554,0.12431296346394335,0.17956179661992056,-0.0009284650759786631,-0.011271524520697258,0.011075515679422119,-0.015325873199318394,-0.040679336186625996,-0.027178793775184704,-0.04212532248358072,0.059499637096046366,0.10889181034228765,0.10768052450703246,0.05881891247594378,0.19254622699515575,0.1430561165060983,0.07169341203323283,0.049515310777829065,0.10000132095416271,-0.06025087869080249,-0.07274170250459108,-0.051787917408738615,-0.0570272998859902,-0.03541950728066724,-0.06973651952256887,-0.04837254725082511,-0.049080165086938785,-0.06521669754727302,-0.035772907174448955,0.003345641145319131,-0.020971696696430432,-0.005594776986133674,-0.005521628039363355,-0.008808525711743865,-0.03157143453745675,-0.02845800853290561,-0.013602349745771982,-0.020994633944513657,-0.047862737227690036,0.01276020030457009,0.10183379984944026,0.09748531781623715,0.10378163987354397,0.08632045917708012,0.03453105304097254,0.027758143992808945,0.03172842363285595,0.04483828710101765,0.03393942051632955,0.0979192859636747,0.004298322697986854,-0.0312534526462694,0.08182384304463908,0.07269976256718473,-0.04832254479419007,0.1060941139273778,-0.023193855740681526,-0.0020976968635650233,-0.0033623910208722962,0.07291362434681462,-0.025757556434159966,0.04643912947624758,-0.037854761359305676,0.002880400813357983,-0.026883077484530588,-0.012362078366833418,-0.03217866232216384,-0.03972605069695401,-0.04365228174175616,0.015506096868010391,-0.05084379038898088,-0.02192849236575863,-0.021922743496768864,-0.02961462392481683,-0.032974139957285105,-0.04907552620283161,-0.02316740243588742,-0.01938918086509029,-0.02599323071153751,-0.0015647776959677672,-0.044897465114283996,-0.05010912828192325,-0.03244836239488305,0.026887152775261363,-0.005765876053461966,-0.009537044077607089,-0.026795124983897623,-0.015359210673756904,0.0035930901705478785,0.035138278963134296,-0.00393590225658872,0.005765410588598321,-0.04602046792513165,-0.03768714022044795,-0.04944075127956542,0.02331624206683937,0.06376288339680677,-0.056410185964665086,-0.05365062114896293,0.04053709790738202,0.08696929948862023,0.16863979620033623,0.13284688146570767,0.007811270979059201,0.010863510391688423,0.03582115797623982,0.001524607864242697,-0.03179050082364304,0.005823323044737236,0.006219255476892971,0.056369182980854096,0.02927852298577613,0.03216668711644269,0.08725210337904471,0.043634464423588135,0.05991368793976846,-0.07406645019955535,0.041204117890374536,0.011149482221927817,0.0030419725722417687,-0.04105951919156863,-0.08018025932946139,-0.0518242981893851,0.06478465026002779,-0.07317549192022181,-0.06115463537254819,-0.06355430854201385,-0.08681870905223878,-0.0472531221834697,0.025532958187483048,0.00903910141480061,0.004768909735203101,-0.060575369058078185,-0.02733608222912081,0.0033352606731429624,-0.07027591860936756,-0.06968447591164448,-0.05920584488949093,-0.061620618330799196,0.008591623266530794,-0.056389932305076704,-0.05922213347816359,-0.07263105334233563,3,3,cp violation
4,4,-0.07584642959075838,-0.07222367010373518,-0.06978448721883623,-0.06319106832462457,-0.07165882929240353,-0.06924440134396355,-0.07685937810472585,-0.06475695760235307,-0.06769378875499926,-0.07456539725390043,-0.09894721871181614,-0.0835123558365816,-0.0824888750110541,-0.11412405848206848,-0.1278719103522219,-0.1067741948247193,-0.11014776844324196,-0.08602051240864148,-0.10061489632452299,-0.09707098991823261,-0.07885874486293917,-0.02740589443475966,-0.07669201121268282,-0.09108210067038554,-0.08516156049127323,-0.08274449811507253,-0.11219734571491724,-0.10139652004720433,-0.10868579282597662,-0.09448818229537416,-0.057268561751615446,-0.07377992707435689,-0.054715669400259,-0.05171845259148823,0.007498866213445004,0.03908798067980694,-0.07872368247029156,-0.07409515025359957,-0.07361857666254105,-0.0003025854493181599,-0.004831200446307307,-0.058704673981124306,0.03922182916305153,-0.04683662914162612,-0.012649222596609359,-0.030558501897248992,-0.005588890121434217,-0.013526414127382444,-0.10609979997328811,0.00539991560896853,-0.0758936302872874,-0.10287134876568158,-0.09498381874783847,-0.06761795094522476,-0.10295928933631418,-0.08420341836574899,-0.09704878531125298,-0.08996541551574354,-0.06947850859824019,-0.05914793861329586,-0.068376661868504,-0.08057883619736961,-0.07065831613815327,-0.03447970769148591,-0.08189060565549858,-0.05335404091579408,-0.023822829093926693,0.011723637172194249,0.01787284407560553,0.05525787024648789,-0.08808960786643108,-0.06458107156422395,-0.056043396196254515,-0.009571549300701112,-0.06504536900714512,-0.04722214586294705,0.011602626829730518,0.06756395780074967,-0.039181512273528674,-0.025347709903126542,-0.003810970600148137,0.1510089302951347,0.046064918369392666,0.24045035156438602,0.2296162866777534,0.02509614638242103,0.05201760147003867,0.05397179477609325,0.11621338329184588,0.0472954502937927,0.01241976380153408,0.053557216259878346,-0.004846673045659892,0.02571201269274284,-0.03682520289514337,-0.0387320500056371,0.1911338638650634,0.03328967651526842,0.10230114214857026,-0.04194299232991865,-0.058478426338527886,-0.058639990554703585,-0.0762790186023716,-0.050163620213281496,-0.05835967948461953,-0.017669715731304804,-0.04345407384245875,-0.031683382007542484,-0.012046254859947649,0.013857729522943365,-0.01888402100202153,-0.006050857431129677,0.0041749611822173354,-0.03995895600149893,-0.022830841222730075,-0.002675539092254865,-0.0364854298517995,-0.01313392445791728,-0.03703340947344383,-0.005669344994144916,0.013801914918324405,-0.02239411341420626,0.04255334828258639,-0.01744906350581295,0.0657075641819723,0.1406371304562981,0.07999573486977787,0.19068729854049551,0.07435513102685033,-0.027668980353860218,0.10857233727604591,0.03422893889771414,0.0013608724884720514,-0.03795255955009885,0.11807540892644751,0.13057673665439457,0.07684994608350289,0.1636248514077822,0.1348756505749821,-0.02360320042040206,0.1704367305799612,0.17576397854650883,0.1738950177004594,0.16033642675428889,-0.0014546032754220249,0.08653506073769614,-0.019595765581700078,-0.007776423289110424,-0.02148411878238911,-0.015411375433282713,0.0028287956143424582,0.014635606159152386,0.0014221631530352322,-0.045508825095487225,0.04689392278364735,-0.01146842224024967,-0.0010064906919471618,0.04934952231024157,-0.045237467960096034,0.0006099889745385055,-0.08715415508692519,-0.11533382214549924,-0.1094742297133246,0.0741952523954088,0.055477648234841685,0.06586726226073145,0.0904227109644228,0.11074403481687023,0.09700234479067028,0.10747735199818349,-0.03746543293201696,-0.044260987160256386,0.04261145036121659,-0.016826041323082956,-0.04334035009386598,-0.05104542938026161,-0.06422298000639103,-0.0182776652023221,-0.056116166020197575,-0.07228184595236448,-0.02162443879049999,-0.010447209776194186,0.1145445088891135,-0.04397658712622913,0.057723731792069966,0.05124224326806954,0.06609835943885886,0.02388025103378321,0.023060767893958178,-0.07934575098910508,-0.05495139854430445,-0.10753117926014215,-0.12189922078489167,-0.06485049071471492,-0.077893832092084,-0.12097830880474456,-0.06680461417847064,-0.10294041274236783,-0.08811773570968645,-0.10210163528114907,-0.09313879868969416,-0.08702276323360653,-0.06128871730741011,4,4,Partons distributions
5,5,-0.013164655156230871,-0.05022527286360737,-0.0032660139771733747,-0.013797666100236347,-0.028304638430066167,0.014162889181204279,0.015731052892543628,-0.032123020277608993,-0.022040760658778042,0.03899475759772185,-0.0267651214729924,-0.031077168099691656,-0.007142434778539282,-0.037136267459143495,-0.04410296894028057,-0.014596037800806894,-0.03604680199032356,-0.013488618421849908,-0.01987637136052383,-0.022779642587645702,0.005727492655174162,0.013366691638990562,-0.010535753904093186,0.00039777331346233576,0.027406768551706408,0.0181804694354248,-0.02451124588276543,-0.03656892925511926,-0.031705200011937086,-0.017238247259767626,-0.014370037167087638,-0.023343471341967476,0.04465048411352837,0.021837050878253394,0.09596051363299005,0.06001588381988367,0.01077753802122845,0.005770217868784564,0.0052038113754917835,0.034961101147539184,0.056079007140916196,0.023320366893930276,0.12911289907319892,0.008820591638733508,-0.00027615343270558356,0.06000082280564802,0.03436926358341135,0.043545773309444646,-0.026607529413724587,0.08608728145309437,-0.011417849249140731,-0.028578120014751907,-0.01717400815946724,-0.004661249154759813,-0.029042433469535205,-0.036014740430746,-0.0313064261732523,-0.011887710946770632,-0.011021751498716975,0.020840008717109948,-0.03525323457191786,-0.055016990335542804,-0.04698702634222998,-0.01577774039606926,-0.005061193351669956,0.013038707758983074,0.008403300434424981,0.06012565376141165,0.048912886624967816,0.02173339470750477,-0.040673231511305454,-0.05348231600612897,-0.004394719301868776,0.009464751910725617,-0.041431019275654415,-0.038881859103025704,-0.014343507606116553,0.1606827569697525,-0.06258267012315724,0.10075302040065034,0.14375607446959282,0.0396643705598817,0.0095460915497452,0.13937872620166353,0.13256621682769165,0.0005031054815904,0.019722165779566973,-0.007421851197441728,-0.039288199973274776,-0.02517210391330461,0.03432138899978952,0.05575950898766675,-0.019453907869865898,-0.014758242401997688,-0.06581665537012935,-0.004392382942047937,0.0684893607454038,-0.0011252623751503643,0.0006474208539172798,-0.015268352181943475,-0.05253221538112246,-0.04237696962601402,-0.050331528211286176,-0.022157294997536204,-0.03922310219570481,-0.046716140189590735,-0.010238512607865194,-0.0450859477870828,-0.011908410386370062,0.033957333874304975,-0.03221420125956235,0.00568173371258278,-0.0035409207813187015,-0.06586853524563653,-0.04378605541501127,-0.043370303773141786,-0.048512673090799756,0.026447145481470813,-0.07012725406578639,-0.015065486209880028,0.041127225270762485,0.021429404863557183,0.003583917799542881,0.010396641170231532,0.15389357818088995,-0.00234576852111665,0.05339922420661262,0.022462564695200544,-0.02103267336900001,-0.04859107705735514,0.013386193845110582,-0.01834965426367325,-0.0008407514291249494,-0.003967581418265545,0.004984135769102009,-0.01872518108377806,-0.0006082101173247101,0.009279096832654987,-0.01651959808486548,-0.11815020490815652,0.03734693363914558,0.013085608628984113,-0.002198776265120838,0.01854243303496242,-0.025650249213362696,-0.010504653814361827,-0.04007125236211242,-0.03960065641127214,-0.050837422201605656,-0.06125704494293867,-0.01812952329873608,-0.0018060444150280483,-0.04111697065676917,-0.031056466082181947,0.011135346578053464,-0.04350571815874068,-0.05056794241392042,0.012815352736873365,-0.06060520390173945,0.042211495620741404,-0.06535902310988385,-0.07051367562515826,-0.07255613441173546,-0.020709490236877612,0.047954859981163465,0.024654720922245184,0.06849687355073826,0.019867918972965207,0.04285701910250004,0.029607014053745707,-0.05551265582848294,-0.06336783796213451,0.023385223630660968,0.01566616701774322,-0.029716070549968773,-0.0688161757556799,0.0036362425828756883,-0.023579995551809865,-0.06510215206273869,-0.047119642821889386,-0.015225299491049072,-0.027412225288330077,-0.01860315832983268,-0.027276294699388193,-0.03804066239658516,-0.04514677577657418,-0.0741924879813581,-0.07690636742877566,-0.03925660005139201,-0.06517996418319591,-0.04899420866338618,-0.0916486563991339,-0.028894827162081083,-0.09361404872282796,-0.08208912984142232,-0.02436490641747212,-0.05206950102438093,-0.028611527944818665,-0.02861444932553454,-0.025287335590974933,-0.05876028273100762,-0.04280957446745693,0.010408901416470598,5,5,Loops and next order expansions in Feynman Diagrams
