ngram,count_x,unithood_x,termhood_x,count_y,unithood_y,termhood_y
isolated electron or muon,51,0.0036295084472314446,4003767.086255173,51,0.0036295084472314446,4003767.086255173
virtual compton scattering,59,0.0036166865932378304,4632138.784297513,59,0.0036166865932378304,4632138.784297513
central rapidity,74,0.003594840122106572,5808562.099259905,74,0.003594840122106572,5808562.099259905
strange quark,74,0.003594840122106572,5808738.038959511,74,0.003594840122106572,5808738.038959511
total cross-section,74,0.003594840122106572,5808692.097951542,74,0.003594840122106572,5808692.097951542
higher order,74,0.003594840122106572,5808684.068423354,74,0.003594840122106572,5808684.068423354
single photon,74,0.003594840122106572,5808724.039486998,74,0.003594840122106572,5808724.039486998
near detector,74,0.003594840122106572,5808798.145323417,74,0.003594840122106572,5808798.145323417
neutrino mass hierarchy,58,0.003555386820471088,4553682.464587002,58,0.003555386820471088,4553682.464587002
experimental search,73,0.0035462612015375646,5730388.038093598,73,0.0035462612015375646,5730388.038093598
electron-positron collider,73,0.0035462612015375646,5730368.041254234,73,0.0035462612015375646,5730368.041254234
liquid scintillator,73,0.0035462612015375646,5730458.074423001,73,0.0035462612015375646,5730458.074423001
pi+ pi-,73,0.0035462612015375646,5730288.067902352,73,0.0035462612015375646,5730288.067902352
d^ *,72,0.0034976822809685564,5651774.080285826,72,0.0034976822809685564,5651774.080285826
p+p collision,72,0.0034976822809685564,5651702.182460325,72,0.0034976822809685564,5651702.182460325
doris ii,72,0.0034976822809685564,5651982.499151638,72,0.0034976822809685564,5651982.499151638
open charm,72,0.0034976822809685564,5651818.070052968,72,0.0034976822809685564,5651818.070052968
chiral perturbation,72,0.0034976822809685564,5651866.835536314,72,0.0034976822809685564,5651866.835536314
experimental uncertainty,72,0.0034976822809685564,5651638.081834102,72,0.0034976822809685564,5651638.081834102
underlying event,72,0.0034976822809685564,5651794.096700213,72,0.0034976822809685564,5651794.096700213
forward rapidity,72,0.0034976822809685564,5651632.249795458,72,0.0034976822809685564,5651632.249795458
cern intersecting storage,57,0.003494087047704345,4475267.035785506,57,0.003494087047704345,4475267.035785506
chiral perturbation theory,57,0.003494087047704345,4475224.829960093,57,0.003494087047704345,4475224.829960093
intermediate state,71,0.0034491033603995486,5573380.072835843,71,0.0034491033603995486,5573380.072835843
more jet,71,0.0034491033603995486,5572916.163988901,71,0.0034491033603995486,5572916.163988901
inclusive jet cross,56,0.003432787274937602,4396522.532780513,56,0.003432787274937602,4396522.532780513
electroweak production,70,0.003400524439830541,5494458.258874774,70,0.003400524439830541,5494458.258874774
annual modulation,70,0.003400524439830541,5495062.153034965,70,0.003400524439830541,5495062.153034965
quark-gluon plasma,70,0.003400524439830541,5494950.129003572,70,0.003400524439830541,5494950.129003572
theoretical uncertainty,70,0.003400524439830541,5494916.081416795,70,0.003400524439830541,5494916.081416795
large sample,70,0.003400524439830541,5495070.035857198,70,0.003400524439830541,5495070.035857198
long baseline neutrino,55,0.003371487502170859,4318340.746316792,55,0.003371487502170859,4318340.746316792
isolated lepton,69,0.0033519455192615333,5415820.285841027,69,0.0033519455192615333,5415820.285841027
pseudoscalar meson,69,0.0033519455192615333,5416736.03170606,69,0.0033519455192615333,5416736.03170606
forward region,69,0.0033519455192615333,5416492.058437068,69,0.0033519455192615333,5416492.058437068
long-lived particle,69,0.0033519455192615333,5416350.11480594,69,0.0033519455192615333,5416350.11480594
charged pion,68,0.0033033665986925255,5338038.077579091,68,0.0033033665986925255,5338038.077579091
monte carlo,68,0.0033033665986925255,5338138.038861823,68,0.0033033665986925255,5338138.038861823
large number,68,0.0033033665986925255,5338142.047995886,68,0.0033033665986925255,5338142.047995886
> d,68,0.0033033665986925255,5338086.110839379,68,0.0033033665986925255,5338086.110839379
semileptonic b,67,0.003254787678123518,5259640.861888692,67,0.003254787678123518,5259640.861888692
partial branching fraction,53,0.0032488879566373737,4161222.9842374697,53,0.0032488879566373737,4161222.9842374697
semileptonic b decay,53,0.0032488879566373737,4161324.854836992,53,0.0032488879566373737,4161324.854836992
ep collision,66,0.00320620875755451,5181250.05069727,66,0.00320620875755451,5181250.05069727
top-quark mass,66,0.00320620875755451,5181074.106013329,66,0.00320620875755451,5181074.106013329
elementary particle,66,0.00320620875755451,5181236.065300746,66,0.00320620875755451,5181236.065300746
azimuthal correlation,66,0.00320620875755451,5181162.156257585,66,0.00320620875755451,5181162.156257585
cabibbo-suppressed decay,66,0.00320620875755451,5181324.05636059,66,0.00320620875755451,5181324.05636059
pb+pb collision,66,0.00320620875755451,5181240.121570908,66,0.00320620875755451,5181240.121570908
subsequent decay,66,0.00320620875755451,5181084.0636441065,66,0.00320620875755451,5181084.0636441065
expected standard model,52,0.0031875881838706304,4082409.155031167,52,0.0031875881838706304,4082409.155031167
partial-wave analysis,65,0.003157629836985502,5102974.065643788,65,0.003157629836985502,5102974.065643788
e^+e^- collider,65,0.003157629836985502,5102878.049725667,65,0.003157629836985502,5102878.049725667
future prospect,65,0.003157629836985502,5102926.039612247,65,0.003157629836985502,5102926.039612247
main goal,65,0.003157629836985502,5102890.042476095,65,0.003157629836985502,5102890.042476095
heavy resonance,65,0.003157629836985502,5102288.178911019,65,0.003157629836985502,5102288.178911019
polar angle,65,0.003157629836985502,5102758.056108327,65,0.003157629836985502,5102758.056108327
time-dependent cp,65,0.003157629836985502,5102605.010858138,65,0.003157629836985502,5102605.010858138
single-spin asymmetry,65,0.003157629836985502,5102868.111638853,65,0.003157629836985502,5102868.111638853
experimental study,64,0.0031090509164164947,5024484.030380069,64,0.0031090509164164947,5024484.030380069
gluon jet,64,0.0031090509164164947,5024428.059225114,64,0.0031090509164164947,5024428.059225114
present status,64,0.0031090509164164947,5024552.029258262,64,0.0031090509164164947,5024552.029258262
d meson,64,0.0031090509164164947,5024242.122223868,64,0.0031090509164164947,5024242.122223868
long-baseline neutrino,64,0.0031090509164164947,5024532.072540643,64,0.0031090509164164947,5024532.072540643
systematic effect,64,0.0031090509164164947,5024374.039568877,64,0.0031090509164164947,5024374.039568877
heavy neutrino,64,0.0031090509164164947,5024376.04580667,64,0.0031090509164164947,5024376.04580667
pep-ii asymmetric-energy,64,0.0031090509164164947,5024071.3103800295,64,0.0031090509164164947,5024071.3103800295
b0- >,64,0.0031090509164164947,5024198.253987024,64,0.0031090509164164947,5024198.253987024
perturbative quantum chromodynamics,50,0.003064988638337145,3925690.9089852944,50,0.003064988638337145,3925690.9089852944
single top quark,50,0.003064988638337145,3925563.179519357,50,0.003064988638337145,3925563.179519357
fiducial volume,63,0.003060471995847487,4945910.060734752,63,0.003060471995847487,4945910.060734752
> bbbar,63,0.003060471995847487,4945766.333365886,63,0.003060471995847487,4945766.333365886
supersymmetric extension,62,0.0030118930752784795,4867226.207619162,62,0.0030118930752784795,4867226.207619162
total width,62,0.0030118930752784795,4867476.054669405,62,0.0030118930752784795,4867476.054669405
neutral current,62,0.0030118930752784795,4867366.074939356,62,0.0030118930752784795,4867366.074939356
fixed target,62,0.0030118930752784795,4867514.0491168145,62,0.0030118930752784795,4867514.0491168145
nuclear effect,62,0.0030118930752784795,4867500.060054029,62,0.0030118930752784795,4867500.060054029
alice experiment,62,0.0030118930752784795,4867394.131077584,62,0.0030118930752784795,4867394.131077584
isolated electron,62,0.0030118930752784795,4866739.077294889,62,0.0030118930752784795,4866739.077294889
b^0 \to d^,49,0.003003688865570402,3847294.4023591443,49,0.003003688865570402,3847294.4023591443
hadronic decay mode,49,0.003003688865570402,3847346.188221094,49,0.003003688865570402,3847346.188221094
time-dependent cp asymmetry,49,0.003003688865570402,3847319.0183439087,49,0.003003688865570402,3847319.0183439087
perturbative quantum,61,0.0029633141547094712,4788682.921933005,61,0.0029633141547094712,4788682.921933005
statistical uncertainty,61,0.0029633141547094712,4788916.066412845,61,0.0029633141547094712,4788916.066412845
partial branching,61,0.0029633141547094712,4788872.975889416,61,0.0029633141547094712,4788872.975889416
nuclear power,61,0.0029633141547094712,4789214.057154955,61,0.0029633141547094712,4789214.057154955
weak decay,61,0.0029633141547094712,4789192.023389712,61,0.0029633141547094712,4789192.023389712
charged-current interaction,61,0.0029633141547094712,4789140.06713221,61,0.0029633141547094712,4789140.06713221
relative branching fraction,48,0.002942389092803659,3768980.671879367,48,0.002942389092803659,3768980.671879367
low transverse momentum,48,0.002942389092803659,3768884.9624338406,48,0.002942389092803659,3768884.9624338406
dark photon,60,0.0029147352341404634,4710540.053060652,60,0.0029147352341404634,4710540.053060652
previous search,60,0.0029147352341404634,4710352.083603467,60,0.0029147352341404634,4710352.083603467
inclusive branching,60,0.0029147352341404634,4710478.804111315,60,0.0029147352341404634,4710478.804111315
theoretical expectation,60,0.0029147352341404634,4710612.033650775,60,0.0029147352341404634,4710612.033650775
electromagnetic form,60,0.0029147352341404634,4710625.029218897,60,0.0029147352341404634,4710625.029218897
statistical error,60,0.0029147352341404634,4710586.044604746,60,0.0029147352341404634,4710586.044604746
direct cp asymmetry,47,0.0028810893200369165,3690478.3793993983,47,0.0028810893200369165,3690478.3793993983
higgs boson production,47,0.0028810893200369165,3690072.2503224784,47,0.0028810893200369165,3690072.2503224784
full data set,47,0.0028810893200369165,3690408.5670203986,47,0.0028810893200369165,3690408.5670203986
solar neutrino flux,47,0.0028810893200369165,3690622.228835586,47,0.0028810893200369165,3690622.228835586
pp¯ collision,59,0.002866156313571456,4632222.036816516,59,0.002866156313571456,4632222.036816516
inelastic muon,59,0.002866156313571456,4632278.064791021,59,0.002866156313571456,4632278.064791021
new state,59,0.002866156313571456,4632240.0291213365,59,0.002866156313571456,4632240.0291213365
angular analysis,59,0.002866156313571456,4632074.068008121,59,0.002866156313571456,4632074.068008121
neutrino experiment,59,0.002866156313571456,4632248.056567525,59,0.002866156313571456,4632248.056567525
hadronic cross section,46,0.0028197895472701733,3612086.0828808206,46,0.0028197895472701733,3612086.0828808206
atmospheric neutrino oscillation,46,0.0028197895472701733,3612126.2154988893,46,0.0028197895472701733,3612126.2154988893
electric dipole moment,46,0.0028197895472701733,3612001.089411399,46,0.0028197895472701733,3612001.089411399
full phase space,46,0.0028197895472701733,3611882.0846285704,46,0.0028197895472701733,3611882.0846285704
pep-ii storage ring,46,0.0028197895472701733,3612140.103443177,46,0.0028197895472701733,3612140.103443177
inverse picobarns,58,0.0028175773930024482,4553364.117211567,58,0.0028175773930024482,4553364.117211567
nuclear emulsion,58,0.0028175773930024482,4553840.072534547,58,0.0028175773930024482,4553840.072534547
fiducial region,58,0.0028175773930024482,4553196.169103874,58,0.0028175773930024482,4553196.169103874
charged hadron,58,0.0028175773930024482,4553682.063094004,58,0.0028175773930024482,4553682.063094004
anti-p collision,58,0.0028175773930024482,4553400.262319005,58,0.0028175773930024482,4553400.262319005
observed number,58,0.0028175773930024482,4553396.099309714,58,0.0028175773930024482,4553396.099309714
hard scattering,58,0.0028175773930024482,4553588.100101197,58,0.0028175773930024482,4553588.100101197
high intensity,58,0.0028175773930024482,4553740.063882898,58,0.0028175773930024482,4553740.063882898
nuclear physic,58,0.0028175773930024482,4553774.046379717,58,0.0028175773930024482,4553774.046379717
=1.96 tev,57,0.002768998472433441,4475020.111695832,57,0.002768998472433441,4475020.111695832
spatial resolution,57,0.002768998472433441,4475418.029290526,57,0.002768998472433441,4475418.029290526
cern intersecting,57,0.002768998472433441,4475267.035785506,57,0.002768998472433441,4475267.035785506
azimuthal asymmetry,57,0.002768998472433441,4475280.1048071515,57,0.002768998472433441,4475280.1048071515
large rapidity,57,0.002768998472433441,4475164.064452989,57,0.002768998472433441,4475164.064452989
new resonance,57,0.002768998472433441,4475048.07530071,57,0.002768998472433441,4475048.07530071
charmed baryon,57,0.002768998472433441,4475390.027275048,57,0.002768998472433441,4475390.027275048
current world,57,0.002768998472433441,4475198.050268771,57,0.002768998472433441,4475198.050268771
significant improvement,56,0.0027204195518644326,4396832.033159562,56,0.0027204195518644326,4396832.033159562
axial vector,56,0.0027204195518644326,4396818.0384447165,56,0.0027204195518644326,4396818.0384447165
stringent constraint,56,0.0027204195518644326,4396648.049156189,56,0.0027204195518644326,4396648.049156189
b^\pm \to,56,0.0027204195518644326,4396770.1116920905,56,0.0027204195518644326,4396770.1116920905
low x,56,0.0027204195518644326,4396840.053016567,56,0.0027204195518644326,4396840.053016567
broad range,56,0.0027204195518644326,4396652.064317844,56,0.0027204195518644326,4396652.064317844
good description,56,0.0027204195518644326,4396738.050843256,56,0.0027204195518644326,4396738.050843256
average value,56,0.0027204195518644326,4396842.0331805395,56,0.0027204195518644326,4396842.0331805395
nazionali del gran,44,0.0026971900017366875,3455160.0841099564,44,0.0026971900017366875,3455160.0841099564
inclusive branching fraction,44,0.0026971900017366875,3455002.808980946,44,0.0026971900017366875,3455002.808980946
two-photon collision,55,0.002671840631295425,4318318.075944399,55,0.002671840631295425,4318318.075944399
future experiment,55,0.002671840631295425,4318416.049222655,55,0.002671840631295425,4318416.049222655
nuclear interaction,55,0.002671840631295425,4318500.033355229,55,0.002671840631295425,4318500.033355229
excited state,55,0.002671840631295425,4318334.0518283835,55,0.002671840631295425,4318334.0518283835
meson production,55,0.002671840631295425,4318154.081702043,55,0.002671840631295425,4318154.081702043
pi- p,55,0.002671840631295425,4318398.0846454045,55,0.002671840631295425,4318398.0846454045
high multiplicity,55,0.002671840631295425,4318282.06879572,55,0.002671840631295425,4318282.06879572
angular momentum,55,0.002671840631295425,4318414.054502072,55,0.002671840631295425,4318414.054502072
dark matter candidate,43,0.0026358902289699442,3376492.1458534417,43,0.0026358902289699442,3376492.1458534417
fiducial cross section,43,0.0026358902289699442,3376276.15984924,43,0.0026358902289699442,3376276.15984924
top-quark pair production,43,0.0026358902289699442,3376212.6911213878,43,0.0026358902289699442,3376212.6911213878
delphi experiment,54,0.0026232617107264174,4239784.076291388,54,0.0026232617107264174,4239784.076291388
charged lepton,54,0.0026232617107264174,4239532.093336853,54,0.0026232617107264174,4239532.093336853
hadronic system,54,0.0026232617107264174,4239728.089675776,54,0.0026232617107264174,4239728.089675776
single top,54,0.0026232617107264174,4239411.183534557,54,0.0026232617107264174,4239411.183534557
scalar sum,54,0.0026232617107264174,4239324.195424795,54,0.0026232617107264174,4239324.195424795
nucleon-nucleon collision,54,0.0026232617107264174,4239656.193944259,54,0.0026232617107264174,4239656.193944259
low transverse,54,0.0026232617107264174,4239670.962614812,54,0.0026232617107264174,4239670.962614812
kinematic distribution,53,0.0025746827901574096,4161264.056941902,53,0.0025746827901574096,4161264.056941902
electric dipole,53,0.0025746827901574096,4161303.0890442124,53,0.0025746827901574096,4161303.0890442124
lhc energy,53,0.0025746827901574096,4161350.1020070547,53,0.0025746827901574096,4161350.1020070547
numi beam,53,0.0025746827901574096,4161480.067728453,53,0.0025746827901574096,4161480.067728453
clear evidence,53,0.0025746827901574096,4161364.042619521,53,0.0025746827901574096,4161364.042619521
inclusive jet production,42,0.002574590456203202,3297968.3815858695,42,0.002574590456203202,3297968.3815858695
resistive plate chamber,42,0.002574590456203202,3298340.021543673,42,0.002574590456203202,3298340.021543673
d0 collaboration,52,0.0025261038695884017,4082876.0722799697,52,0.0025261038695884017,4082876.0722799697
resonant structure,52,0.0025261038695884017,4082924.0602874844,52,0.0025261038695884017,4082924.0602874844
heavy particle,52,0.0025261038695884017,4082690.079739786,52,0.0025261038695884017,4082690.079739786
gamma gamma,52,0.0025261038695884017,4082906.050957904,52,0.0025261038695884017,4082906.050957904
longitudinal momentum,52,0.0025261038695884017,4082894.068317997,52,0.0025261038695884017,4082894.068317997
such event,52,0.0025261038695884017,4082838.058087557,52,0.0025261038695884017,4082838.058087557
same data,52,0.0025261038695884017,4082870.0362321846,52,0.0025261038695884017,4082870.0362321846
experimental program,52,0.0025261038695884017,4082952.0511709987,52,0.0025261038695884017,4082952.0511709987
spectral shape,52,0.0025261038695884017,4082914.0575642595,52,0.0025261038695884017,4082914.0575642595
direct production,52,0.0025261038695884017,4082618.128795972,52,0.0025261038695884017,4082618.128795972
expected standard,52,0.0025261038695884017,4082409.155031167,52,0.0025261038695884017,4082409.155031167
differential production,52,0.0025261038695884017,4082736.0863689245,52,0.0025261038695884017,4082736.0863689245
p p,52,0.0025261038695884017,4082934.053244175,52,0.0025261038695884017,4082934.053244175
e+e- storage ring,41,0.0025132906834364585,3219590.1243757564,41,0.0025132906834364585,3219590.1243757564
proton collision data,41,0.0025132906834364585,3219292.4542844086,41,0.0025132906834364585,3219292.4542844086
national accelerator facility,41,0.0025132906834364585,3219590.3850992876,41,0.0025132906834364585,3219590.3850992876
ii experiment,51,0.0024775249490193944,4004482.034240111,51,0.0024775249490193944,4004482.034240111
simultaneous fit,51,0.0024775249490193944,4004286.06551224,51,0.0024775249490193944,4004286.06551224
deep underground,51,0.0024775249490193944,4004500.1164798522,51,0.0024775249490193944,4004500.1164798522
angular range,51,0.0024775249490193944,4004496.093491725,51,0.0024775249490193944,4004496.093491725
branching ratio,51,0.0024775249490193944,4004588.0279884897,51,0.0024775249490193944,4004588.0279884897
charmed particle,51,0.0024775249490193944,4004548.0754374103,51,0.0024775249490193944,4004548.0754374103
two-particle correlation,51,0.0024775249490193944,4004406.1427249038,51,0.0024775249490193944,4004406.1427249038
strong phase,51,0.0024775249490193944,4004438.0933147343,51,0.0024775249490193944,4004438.0933147343
real photon,51,0.0024775249490193944,4004540.1349452296,51,0.0024775249490193944,4004540.1349452296
prompt photon,51,0.0024775249490193944,4004342.099248867,51,0.0024775249490193944,4004342.099248867
