ngram,count_x,unithood_x,termhood_x,count_y,unithood_y,termhood_y
top quark mass,389,0.006588094880894722,98106488.25729188,389,0.006588094880894722,98106488.25729188
same time,490,0.006576507500426044,123530430.04724169,490,0.006576507500426044,123530430.04724169
future experiment,488,0.006549664612669202,123027286.05373979,488,0.006549664612669202,123027286.05373979
effective lagrangian,482,0.0064691359493986795,121517556.06273027,482,0.0064691359493986795,121517556.06273027
qcd correction,480,0.006442293061641838,121014262.08844446,480,0.006442293061641838,121014262.08844446
new particle,477,0.0064020287300065775,120258996.07627793,477,0.0064020287300065775,120258996.07627793
chiral quark,475,0.006375185842249736,119756610.78685789,475,0.006375185842249736,119756610.78685789
experimental value,475,0.006375185842249736,119756486.04768048,475,0.006375185842249736,119756486.04768048
black hole,470,0.0063080786228576335,118498924.07044959,470,0.0063080786228576335,118498924.07044959
critical temperature,469,0.006294657178979214,118246126.20284797,469,0.006294657178979214,118246126.20284797
neutral higgs boson,370,0.006266311326300893,93321092.75197218,370,0.006266311326300893,93321092.75197218
massive particle,462,0.00620070707183027,116484090.13393414,462,0.00620070707183027,116484090.13393414
weak scale,456,0.006120178408559747,114973842.08904251,456,0.006120178408559747,114973842.08904251
discrete symmetry,455,0.006106756964681327,114722842.06753877,455,0.006106756964681327,114722842.06753877
chiral phase transition,360,0.006096951560725192,90803169.11022076,360,0.006096951560725192,90803169.11022076
nuclear collision,454,0.006093335520802906,114472210.08709906,454,0.006093335520802906,114472210.08709906
scalar mass,452,0.006066492633046064,113967160.10946526,452,0.006066492633046064,113967160.10946526
cross section,451,0.0060530711891676435,113716204.05813302,451,0.0060530711891676435,113716204.05813302
forward-backward asymmetry,450,0.006039649745289224,113464134.1050876,450,0.006039649745289224,113464134.1050876
imaginary part,447,0.005999385413653962,112709900.12359945,447,0.005999385413653962,112709900.12359945
available data,445,0.005972542525897121,112206704.03630151,445,0.005972542525897121,112206704.03630151
chiral quark model,351,0.005944527771707063,88537154.7812091,351,0.005944527771707063,88537154.7812091
effective action,442,0.00593227819426186,111451888.04183531,442,0.00593227819426186,111451888.04183531
small x,441,0.0059188567503834395,111200706.05019365,441,0.0059188567503834395,111200706.05019365
neutral current,440,0.005905435306505019,110947466.07329272,440,0.005905435306505019,110947466.07329272
one-loop level,439,0.005892013862626598,110695320.06657878,439,0.005892013862626598,110695320.06657878
such model,438,0.005878592418748178,110443814.05753769,438,0.005878592418748178,110443814.05753769
chiral limit,435,0.005838328087112916,109688928.12605707,435,0.005838328087112916,109688928.12605707
leptonic decay,435,0.005838328087112916,109689078.04815196,435,0.005838328087112916,109689078.04815196
higgs field,430,0.005771220867720813,108429788.08411497,430,0.005771220867720813,108429788.08411497
light neutrino,428,0.005744377979963972,107926084.62465839,428,0.005744377979963972,107926084.62465839
weak interaction,427,0.005730956536085552,107675510.0314026,427,0.005730956536085552,107675510.0314026
recent data,425,0.005704113648328711,107171954.03455427,425,0.005704113648328711,107171954.03455427
large number,424,0.005690692204450291,106920600.02240375,424,0.005690692204450291,106920600.02240375
electroweak phase,423,0.00567727076057187,106666339.23487537,423,0.00567727076057187,106666339.23487537
indirect detection,421,0.005650427872815029,106162956.29098637,421,0.005650427872815029,106162956.29098637
virtual photon,419,0.005623584985058188,105662044.03873517,419,0.005623584985058188,105662044.03873517
excited state,416,0.005583320653422927,104906498.04164755,416,0.005583320653422927,104906498.04164755
light higgs,412,0.005529634877909245,103897526.56434026,412,0.005529634877909245,103897526.56434026
heavy quark effective theory,281,0.005525038829564256,70899224.3378917,281,0.005525038829564256,70899224.3378917
recent development,411,0.005516213434030824,103647840.02556,411,0.005516213434030824,103647840.02556
potential model,411,0.005516213434030824,103648204.04415233,411,0.005516213434030824,103648204.04415233
big bang,410,0.0055027919901524044,103394586.8289413,410,0.0055027919901524044,103394586.8289413
experimental bound,409,0.005489370546273984,103142698.07846268,409,0.005489370546273984,103142698.07846268
phenomenological implication,409,0.005489370546273984,103143626.03616825,409,0.005489370546273984,103143626.03616825
cold dark,409,0.005489370546273984,103141787.0932673,409,0.005489370546273984,103141787.0932673
recent measurement,408,0.005475949102395563,102891898.03630915,408,0.005475949102395563,102891898.03630915
chiral phase,405,0.005435684770760301,102135469.12688604,405,0.005435684770760301,102135469.12688604
short distance,405,0.005435684770760301,102136910.08127715,405,0.005435684770760301,102136910.08127715
future collider,405,0.005435684770760301,102135984.06283146,405,0.005435684770760301,102135984.06283146
experimental measurement,401,0.005381998995246619,101129276.04234742,401,0.005381998995246619,101129276.04234742
dark matter model,317,0.005368704568749683,79970632.19874577,317,0.005368704568749683,79970632.19874577
form factor,399,0.005355156107489778,100625912.06375346,399,0.005355156107489778,100625912.06375346
supersymmetric theory,397,0.005328313219732937,100121960.05418786,397,0.005328313219732937,100121960.05418786
lhc energy,393,0.005274627444219256,99115024.1109107,393,0.005274627444219256,99115024.1109107
experimental limit,393,0.005274627444219256,99114104.0775035,393,0.005274627444219256,99114104.0775035
small value,392,0.005261206000340835,98863174.0342684,392,0.005261206000340835,98863174.0342684
lowest order,385,0.005167255893191892,97100494.03315847,385,0.005167255893191892,97100494.03315847
gravitational wave,379,0.0050867272299213685,95589374.15682116,379,0.0050867272299213685,95589374.15682116
quantum number,378,0.005073305786042948,95338208.0266696,378,0.005073305786042948,95338208.0266696
soft gluon,377,0.005059884342164527,95086256.04607649,377,0.005059884342164527,95086256.04607649
electric charge,377,0.005059884342164527,95085676.04994872,377,0.005059884342164527,95085676.04994872
chiral condensate,377,0.005059884342164527,95085610.15119278,377,0.005059884342164527,95085610.15119278
heavy baryon,376,0.005046462898286107,94834040.11284648,376,0.005046462898286107,94834040.11284648
particular attention,375,0.005033041454407686,94582210.02614698,375,0.005033041454407686,94582210.02614698
direct search,374,0.005019620010529266,94328786.10529034,374,0.005019620010529266,94328786.10529034
active neutrino,372,0.0049927771227724245,93825864.17960837,372,0.0049927771227724245,93825864.17960837
higgs doublet model,294,0.004979177107925573,74174970.49091674,294,0.004979177107925573,74174970.49091674
big bang nucleosynthesis,294,0.004979177107925573,74175336.81222448,294,0.004979177107925573,74175336.81222448
solar neutrino problem,293,0.004962241131368004,73924094.36369632,293,0.004962241131368004,73924094.36369632
special attention,369,0.004952512791137164,93071166.02552114,369,0.004952512791137164,93071166.02552114
effective mass,364,0.004885405571745061,91811710.07418866,364,0.004885405571745061,91811710.07418866
invariant mass distribution,288,0.004877561248580154,72663324.29908498,288,0.004877561248580154,72663324.29908498
baryon asymmetry,363,0.004871984127866641,91558934.13076773,363,0.004871984127866641,91558934.13076773
weak decay,360,0.0048317197962313785,90804548.0509606,360,0.0048317197962313785,90804548.0509606
standard model particle,285,0.0048267533189074435,71906844.09994186,285,0.0048267533189074435,71906844.09994186
hadronic collision,359,0.004818298352352958,90552674.0514869,359,0.004818298352352958,90552674.0514869
galactic center,357,0.004791455464596117,90047654.25639847,357,0.004791455464596117,90047654.25639847
scalar potential,357,0.004791455464596117,90048250.05815578,357,0.004791455464596117,90048250.05815578
previous result,356,0.004778034020717697,89796896.02581812,356,0.004778034020717697,89796896.02581812
lightest neutralino,356,0.004778034020717697,89795568.15005502,356,0.004778034020717697,89795568.15005502
higgs model,354,0.004751191132960856,89292448.07915771,354,0.004751191132960856,89292448.07915771
dark matter mass,280,0.004742073436119594,70646518.23727836,280,0.004742073436119594,70646518.23727836
analytic expression,353,0.004737769689082435,89041432.02555054,353,0.004737769689082435,89041432.02555054
recent progress,353,0.004737769689082435,89041654.02403854,353,0.004737769689082435,89041654.02403854
higgs production,352,0.004724348245204015,88788674.08838372,352,0.004724348245204015,88788674.08838372
rare decay,351,0.004710926801325594,88536892.05381536,351,0.004710926801325594,88536892.05381536
previous study,350,0.004697505357447174,88285248.02886009,350,0.004697505357447174,88285248.02886009
recent lattice,350,0.004697505357447174,88285678.04772593,350,0.004697505357447174,88285678.04772593
good description,349,0.004684083913568753,88033832.03363372,349,0.004684083913568753,88033832.03363372
gauge symmetry,349,0.004684083913568753,88032516.08657375,349,0.004684083913568753,88032516.08657375
next-to-leading order qcd,275,0.004657393553331744,69387566.16015463,275,0.004657393553331744,69387566.16015463
elliptic flow,346,0.004643819581933492,87277848.20769669,346,0.004643819581933492,87277848.20769669
high density,345,0.004630398138055072,87026102.08151624,345,0.004630398138055072,87026102.08151624
standard model gauge,273,0.004623521600216604,68882750.07408515,273,0.004623521600216604,68882750.07408515
gluon fusion,344,0.004616976694176651,86773458.10211147,344,0.004616976694176651,86773458.10211147
qcd phase,344,0.004616976694176651,86773456.67827402,344,0.004616976694176651,86773456.67827402
symmetric model,343,0.0046035552502982306,86521700.06570525,343,0.0046035552502982306,86521700.06570525
drell-yan process,342,0.00459013380641981,86270624.05455205,342,0.00459013380641981,86270624.05455205
detailed analysis,341,0.004576712362541389,86018004.02882798,341,0.004576712362541389,86018004.02882798
new result,341,0.004576712362541389,86018448.02414753,341,0.004576712362541389,86018448.02414753
current data,340,0.004563290918662969,85765970.0457658,340,0.004563290918662969,85765970.0457658
composite higgs,339,0.004549869474784549,85513546.6832198,339,0.004549869474784549,85513546.6832198
next generation,338,0.004536448030906129,85262032.05624916,338,0.004536448030906129,85262032.05624916
cern lhc,337,0.004523026587027707,85010234.0633195,337,0.004523026587027707,85010234.0633195
proton-proton collision,336,0.0045096051431492866,84758680.06314342,336,0.0045096051431492866,84758680.06314342
direct cp,335,0.004496183699270866,84506394.63686979,335,0.004496183699270866,84506394.63686979
dark matter search,265,0.004488033787756044,66866070.145215645,265,0.004488033787756044,66866070.145215645
strong cp,333,0.004469340811514026,84002514.82615541,333,0.004469340811514026,84002514.82615541
quark matter,333,0.004469340811514026,84003270.11989097,333,0.004469340811514026,84003270.11989097
deep-inelastic scattering,333,0.004469340811514026,84003726.0339032,333,0.004469340811514026,84003726.0339032
current status,331,0.004442497923757185,83499562.02083153,331,0.004442497923757185,83499562.02083153
strong cp problem,262,0.004437225858083335,66110608.82075826,262,0.004437225858083335,66110608.82075826
generalized parton distribution,262,0.004437225858083335,66111207.03057296,262,0.004437225858083335,66111207.03057296
linear sigma model,262,0.004437225858083335,66110421.08327707,262,0.004437225858083335,66110421.08327707
strong coupling constant,261,0.004420289881525765,65858628.30949824,261,0.004420289881525765,65858628.30949824
same order,329,0.004415655036000343,82994964.0298621,329,0.004415655036000343,82994964.0298621
spontaneous breaking,328,0.004402233592121923,82742716.06389506,328,0.004402233592121923,82742716.06389506
detailed study,328,0.004402233592121923,82743044.02866757,328,0.004402233592121923,82743044.02866757
gluon distribution,328,0.004402233592121923,82744038.03797871,328,0.004402233592121923,82744038.03797871
partial wave,327,0.004388812148243502,82492084.02376693,327,0.004388812148243502,82492084.02376693
cp-violating phase,327,0.004388812148243502,82490838.0743271,327,0.004388812148243502,82490838.0743271
bottom quark,326,0.004375390704365082,82238650.06227271,326,0.004375390704365082,82238650.06227271
chiral lagrangian,326,0.004375390704365082,82239304.06285198,326,0.004375390704365082,82239304.06285198
dimensional regularization,324,0.0043485478166082414,81736210.02889849,324,0.0043485478166082414,81736210.02889849
numerical analysis,324,0.0043485478166082414,81735156.03621204,324,0.0043485478166082414,81735156.03621204
higgs potential,324,0.0043485478166082414,81734538.0997103,324,0.0043485478166082414,81734538.0997103
heavy higgs,324,0.0043485478166082414,81734438.10228163,324,0.0043485478166082414,81734438.10228163
electroweak baryogenesis,323,0.004335126372729821,81482146.30456138,323,0.004335126372729821,81482146.30456138
high precision,321,0.00430828348497298,80979642.02883312,321,0.00430828348497298,80979642.02883312
new method,320,0.004294862041094559,80728368.01527233,320,0.004294862041094559,80728368.01527233
nambu-jona-lasinio model,320,0.004294862041094559,80727840.10248478,320,0.004294862041094559,80727840.10248478
relativistic heavy-ion collision,253,0.004284802069065204,63841912.88987541,253,0.004284802069065204,63841912.88987541
bethe-salpeter equation,319,0.004281440597216139,80476314.04685183,319,0.004281440597216139,80476314.04685183
tev scale,319,0.004281440597216139,80474978.06796323,319,0.004281440597216139,80474978.06796323
feynman diagram,319,0.004281440597216139,80476460.02129623,319,0.004281440597216139,80476460.02129623
dark matter relic density,216,0.004247004936604553,54512174.320130564,216,0.004247004936604553,54512174.320130564
axial vector,315,0.004227754821702457,79468156.03146645,315,0.004227754821702457,79468156.03146645
one-loop correction,315,0.004227754821702457,79467478.05154546,315,0.004227754821702457,79467478.05154546
light cone,315,0.004227754821702457,79468534.03258584,315,0.004227754821702457,79468534.03258584
global analysis,312,0.004187490490067195,78711920.05133161,312,0.004187490490067195,78711920.05133161
heavy neutrino,311,0.004174069046188774,78459622.10942075,311,0.004174069046188774,78459622.10942075
numerical simulation,311,0.004174069046188774,78460352.02901001,311,0.004174069046188774,78460352.02901001
nucleus-nucleus collision,310,0.0041606476023103535,78208474.0610244,310,0.0041606476023103535,78208474.0610244
relativistic heavy-ion,309,0.004147226158431934,77955748.90120849,309,0.004147226158431934,77955748.90120849
systematic uncertainty,308,0.004133804714553513,77704042.03448649,308,0.004133804714553513,77704042.03448649
effective operator,307,0.004120383270675093,77451464.05495766,307,0.004120383270675093,77451464.05495766
light meson,307,0.004120383270675093,77452244.05809143,307,0.004120383270675093,77452244.05809143
neutral gauge boson,242,0.004098506326931935,61068383.01319911,242,0.004098506326931935,61068383.01319911
heavy quarkonium,305,0.0040935403829182515,76948412.05924734,305,0.0040935403829182515,76948412.05924734
first order phase,241,0.004081570350374365,60816170.41515964,241,0.004081570350374365,60816170.41515964
electromagnetic field,304,0.004080118939039831,76696698.05169486,304,0.004080118939039831,76696698.05169486
heavy flavor,304,0.004080118939039831,76696416.03923164,304,0.004080118939039831,76696416.03923164
global symmetry,304,0.004080118939039831,76695688.07192494,304,0.004080118939039831,76695688.07192494
complete set,303,0.00406669749516141,76444142.02905376,303,0.00406669749516141,76444142.02905376
lattice qcd,299,0.004013011719647729,75436270.04968682,299,0.004013011719647729,75436270.04968682
soft supersymmetry,298,0.003999590275769308,75183666.09068997,298,0.003999590275769308,75183666.09068997
lower limit,297,0.003986168831890888,74931764.05291116,297,0.003986168831890888,74931764.05291116
fixed point,296,0.003972747388012467,74680382.03851002,296,0.003972747388012467,74680382.03851002
higher energy,293,0.0039324830563772055,73924130.02809927,293,0.0039324830563772055,73924130.02809927
nuclear modification,291,0.003905640168620365,73419710.82371064,291,0.003905640168620365,73419710.82371064
perturbative expansion,289,0.003878797280863523,72916392.0277188,289,0.003878797280863523,72916392.0277188
shear viscosity,288,0.003865375836985103,72664514.08249696,288,0.003865375836985103,72664514.08249696
chiral symmetry restoration,228,0.003861402655125955,57539000.20704077,228,0.003861402655125955,57539000.20704077
strong constraint,287,0.0038519543931066825,72411628.04046139,287,0.0038519543931066825,72411628.04046139
phenomenological consequence,287,0.0038519543931066825,72411870.034155,287,0.0038519543931066825,72411870.034155
near future,286,0.003838532949228262,72159520.04504326,286,0.003838532949228262,72159520.04504326
generalized parton,286,0.003838532949228262,72160357.03112301,286,0.003838532949228262,72160357.03112301
