ngram,count,unithood
mutual information,155,0.0016467763139457183
upper limit,154,0.0016361519506299395
functional form,154,0.0016361519506299395
spherical symmetry,154,0.0016361519506299395
topological soliton,154,0.0016361519506299395
supersymmetric standard,154,0.0016361519506299395
twisted sector,154,0.0016361519506299395
mechanical model,154,0.0016361519506299395
relativistic quantum field,122,0.0016355873705974243
further evidence,153,0.0016255275873141607
randall-sundrum model,153,0.0016255275873141607
special geometry,153,0.0016255275873141607
complex scalar,153,0.0016255275873141607
derivative gravity,153,0.0016255275873141607
simple way,153,0.0016255275873141607
special emphasis,153,0.0016255275873141607
liouville field,153,0.0016255275873141607
black hole spacetimes,121,0.0016221809167400684
wess-zumino-witten model,152,0.001614903223998382
recent study,152,0.001614903223998382
n=1 supersymmetry,152,0.001614903223998382
universality class,152,0.001614903223998382
analytic result,152,0.001614903223998382
simple lie,152,0.001614903223998382
extended object,152,0.001614903223998382
gravitational potential,152,0.001614903223998382
highest weight,152,0.001614903223998382
geometrical interpretation,151,0.001604278860682603
effective description,151,0.001604278860682603
different method,151,0.001604278860682603
extremal limit,151,0.001604278860682603
asymptotic behaviour,151,0.001604278860682603
previous analysis,151,0.001604278860682603
dimensional gauge,151,0.001604278860682603
dimensional quantum,151,0.001604278860682603
nonminimal coupling,151,0.001604278860682603
dimensional gauge theory,119,0.0015953680090253564
pure yang-mills theory,119,0.0015953680090253564
maximal supergravity,150,0.0015936544973668243
dimensional space,150,0.0015936544973668243
particular example,150,0.0015936544973668243
other word,150,0.0015936544973668243
ward identity,150,0.0015936544973668243
general feature,150,0.0015936544973668243
potential energy,150,0.0015936544973668243
riemannian manifold,150,0.0015936544973668243
holographic theory,149,0.0015830301340510455
holographic superconductor,149,0.0015830301340510455
landau level,149,0.0015830301340510455
minimal coupling,149,0.0015830301340510455
hamiltonian approach,149,0.0015830301340510455
simple case,149,0.0015830301340510455
arbitrary gauge,149,0.0015830301340510455
n=4 super-yang-mills,149,0.0015830301340510455
simple expression,149,0.0015830301340510455
toda field theory,118,0.0015819615551680003
extended phase space,118,0.0015819615551680003
coherent state,148,0.0015724057707352667
dynamical exponent,148,0.0015724057707352667
higgs branch,148,0.0015724057707352667
critical phenomenon,148,0.0015724057707352667
low frequency,148,0.0015724057707352667
same order,148,0.0015724057707352667
particular class,148,0.0015724057707352667
theoretical physic,148,0.0015724057707352667
hooft coupling,148,0.0015724057707352667
chiral perturbation theory,117,0.0015685551013106445
nonabelian gauge theory,117,0.0015685551013106445
central role,147,0.0015617814074194878
general coordinate,147,0.0015617814074194878
flat spacetimes,147,0.0015617814074194878
penrose limit,147,0.0015617814074194878
infrared limit,147,0.0015617814074194878
topological insulator,147,0.0015617814074194878
dynamical triangulation,147,0.0015617814074194878
particular emphasis,147,0.0015617814074194878
null infinity,147,0.0015617814074194878
compact space,147,0.0015617814074194878
gravitational field equation,116,0.0015551486474532888
angular velocity,146,0.001551157044103709
born-infeld action,146,0.001551157044103709
conformal supergravity,146,0.001551157044103709
specific model,146,0.001551157044103709
cosmological singularity,146,0.001551157044103709
loop order,146,0.001551157044103709
weak gravity,146,0.001551157044103709
open string field,115,0.0015417421935959327
finite value,145,0.00154053268078793
positive definite,145,0.00154053268078793
cosmological implication,145,0.00154053268078793
systematic way,145,0.00154053268078793
spontaneous breakdown,145,0.00154053268078793
conformal factor,145,0.00154053268078793
pp-wave background,145,0.00154053268078793
ultraviolet divergence,145,0.00154053268078793
nonlinear realization,145,0.00154053268078793
long wavelength,145,0.00154053268078793
bosonic sector,145,0.00154053268078793
chiral superfield,144,0.0015299083174721512
special value,144,0.0015299083174721512
mass term,144,0.0015299083174721512
quantum system,144,0.0015299083174721512
conformal gravity,144,0.0015299083174721512
free boson,144,0.0015299083174721512
noncommutative spacetime,144,0.0015299083174721512
charged particle,144,0.0015299083174721512
additional term,143,0.0015192839541563724
wzw model,143,0.0015192839541563724
reduced density,143,0.0015192839541563724
new example,143,0.0015192839541563724
chiral algebra,143,0.0015192839541563724
solar system,143,0.0015192839541563724
inflationary phase,142,0.0015086595908405935
minimal supergravity,142,0.0015086595908405935
small mass,142,0.0015086595908405935
strong constraint,142,0.0015086595908405935
axial anomaly,141,0.0014980352275248147
effective equation,141,0.0014980352275248147
integrable structure,141,0.0014980352275248147
f-theory compactifications,141,0.0014980352275248147
electroweak symmetry,141,0.0014980352275248147
two-loop order,141,0.0014980352275248147
fifth dimension,141,0.0014980352275248147
higher spin gauge,111,0.0014881163781665088
open string theory,111,0.0014881163781665088
invariant partition function,111,0.0014881163781665088
spectral parameter,140,0.001487410864209036
dirac field,140,0.001487410864209036
novel feature,140,0.001487410864209036
modular invariant,140,0.001487410864209036
curved space-time,140,0.001487410864209036
known result,140,0.001487410864209036
non-commutative geometry,140,0.001487410864209036
derivative coupling,139,0.001476786500893257
gravitational radiation,139,0.001476786500893257
rotational symmetry,139,0.001476786500893257
unruh effect,139,0.001476786500893257
dynamical equation,139,0.001476786500893257
chiral phase transition,110,0.001474709924309153
dyson-schwinger equation,138,0.0014661621375774783
physical observables,138,0.0014661621375774783
other field,138,0.0014661621375774783
new set,138,0.0014661621375774783
complete agreement,138,0.0014661621375774783
minkowski spacetime,138,0.0014661621375774783
wess-zumino model,138,0.0014661621375774783
toda field,138,0.0014661621375774783
direct product,138,0.0014661621375774783
functional equation,138,0.0014661621375774783
finite temperature and density,94,0.0014630546276176723
euclidean action,137,0.0014555377742616997
physical consequence,137,0.0014555377742616997
dimensional gravity,137,0.0014555377742616997
first-order phase,137,0.0014555377742616997
integral approach,137,0.0014555377742616997
theory side,137,0.0014555377742616997
hamiltonian constraint,136,0.0014449134109459209
brst charge,136,0.0014449134109459209
massive gauge,136,0.0014449134109459209
nonlinear electrodynamics,136,0.0014449134109459209
two-dimensional quantum gravity,107,0.0014344905627370853
weak gravity conjecture,107,0.0014344905627370853
chiral primary operator,107,0.0014344905627370853
present result,135,0.001434289047630142
horava-lifshitz gravity,135,0.001434289047630142
key ingredient,135,0.001434289047630142
basic property,135,0.001434289047630142
thermal fluctuation,135,0.001434289047630142
hamiltonian system,135,0.001434289047630142
asymptotic region,134,0.0014236646843143633
conformal algebra,134,0.0014236646843143633
unitary gauge,134,0.0014236646843143633
large field,134,0.0014236646843143633
brst cohomology,134,0.0014236646843143633
n=2 gauge theory,106,0.0014210841088797292
scalar field potential,106,0.0014210841088797292
seiberg-witten curve,133,0.001413040320998584
ads/cft duality,133,0.001413040320998584
s-matrix element,133,0.001413040320998584
back reaction,133,0.001413040320998584
orbifold singularity,133,0.001413040320998584
simplest example,133,0.001413040320998584
quasi-normal mode,133,0.001413040320998584
unified description,133,0.001413040320998584
noncommutative parameter,132,0.0014024159576828052
covariant formulation,132,0.0014024159576828052
gravitational constant,132,0.0014024159576828052
lax pair,132,0.0014024159576828052
new insight,132,0.0014024159576828052
form factor,132,0.0014024159576828052
n=2 theory,132,0.0014024159576828052
supersymmetric sigma model,104,0.0013942712011650172
double scaling limit,104,0.0013942712011650172
new mechanism,131,0.0013917915943670266
many case,131,0.0013917915943670266
supersymmetric case,131,0.0013917915943670266
stochastic quantization,131,0.0013917915943670266
tree-level amplitude,131,0.0013917915943670266
tree amplitude,131,0.0013917915943670266
conformal weight,131,0.0013917915943670266
top quark,131,0.0013917915943670266
fundamental theory,130,0.0013811672310512478
hagedorn temperature,130,0.0013811672310512478
higher loop,130,0.0013811672310512478
previous calculation,130,0.0013811672310512478
hamiltonian reduction,130,0.0013811672310512478
new term,130,0.0013811672310512478
chiral phase,130,0.0013811672310512478
cubic interaction,130,0.0013811672310512478
real time,130,0.0013811672310512478
strong coupling regime,103,0.0013808647473076614
primordial power spectrum,103,0.0013808647473076614
black hole spacetime,103,0.0013808647473076614
non-critical string,129,0.001370542867735469
fayet-iliopoulos term,129,0.001370542867735469
axial gauge,129,0.001370542867735469
external source,129,0.001370542867735469
dual string,129,0.001370542867735469
chern-simons term,129,0.001370542867735469
main feature,129,0.001370542867735469
key role,129,0.001370542867735469
cosmological parameter,129,0.001370542867735469
d >,129,0.001370542867735469
physical implication,129,0.001370542867735469
fine structure,128,0.0013599185044196902
analytic structure,128,0.0013599185044196902
kaluza-klein reduction,128,0.0013599185044196902
toy model,128,0.0013599185044196902
radial coordinate,128,0.0013599185044196902
effective model,128,0.0013599185044196902
hamiltonian analysis,128,0.0013599185044196902
scalar quantum,128,0.0013599185044196902
ads_5 \times,128,0.0013599185044196902
dimensional spacetime,128,0.0013599185044196902
phenomenological implication,128,0.0013599185044196902
seiberg duality,128,0.0013599185044196902
external momentum,128,0.0013599185044196902
appropriate choice,128,0.0013599185044196902
condensed matter system,101,0.0013540518395929496
condensed matter physic,101,0.0013540518395929496
topological order,127,0.0013492941411039113
random matrix,127,0.0013492941411039113
feynman integral,127,0.0013492941411039113
total number,127,0.0013492941411039113
parallel plate,127,0.0013492941411039113
extended phase,127,0.0013492941411039113
hermitian matrix,127,0.0013492941411039113
massless fermion,127,0.0013492941411039113
scalar manifold,127,0.0013492941411039113
sym theory,127,0.0013492941411039113
possible extension,127,0.0013492941411039113
massless field,127,0.0013492941411039113
bps solution,127,0.0013492941411039113
gauge group su,100,0.0013406453857355938
massive gravity theory,100,0.0013406453857355938
massive vector field,100,0.0013406453857355938
acoustic oscillation,126,0.0013386697777881325
new perspective,126,0.0013386697777881325
path integral,126,0.0013386697777881325
kaluza-klein mode,126,0.0013386697777881325
calabi-yau compactifications,126,0.0013386697777881325
classical dynamic,126,0.0013386697777881325
complete classification,126,0.0013386697777881325
spectral flow,125,0.0013280454144723537
broken supersymmetry,125,0.0013280454144723537
scalar degree,125,0.0013280454144723537
young diagram,125,0.0013280454144723537
new kind,125,0.0013280454144723537
higgs potential,125,0.0013280454144723537
leading term,125,0.0013280454144723537
witten index,125,0.0013280454144723537
different phase,125,0.0013280454144723537
realistic model,125,0.0013280454144723537
integrable spin chain,99,0.0013272389318782377
lattice simulation,124,0.001317421051156575
finite time,124,0.001317421051156575
general covariance,124,0.001317421051156575
certain limit,124,0.001317421051156575
chiral perturbation,124,0.001317421051156575
certain case,124,0.001317421051156575
topological property,124,0.001317421051156575
wilson loop,124,0.001317421051156575
global structure,124,0.001317421051156575
integral formulation,124,0.001317421051156575
topological sector,124,0.001317421051156575
unbroken supersymmetry,124,0.001317421051156575
high energy physic,98,0.0013138324780208818
monopole solution,123,0.001306796687840796
invariant field,123,0.001306796687840796
open problem,123,0.001306796687840796
scalar product,123,0.001306796687840796
possible way,123,0.001306796687840796
n c,123,0.001306796687840796
specific value,123,0.001306796687840796
recent year,123,0.001306796687840796
analytic property,123,0.001306796687840796
supersymmetric version,123,0.001306796687840796
differential operator,123,0.001306796687840796
odinger equation,123,0.001306796687840796
holographic dark energy,97,0.0013004260241635257
primordial curvature perturbation,97,0.0013004260241635257
higher spin gravity,97,0.0013004260241635257
n=4 super-yang-mills theory,97,0.0013004260241635257
induced gravity,122,0.001296172324525017
full quantum,122,0.001296172324525017
uv divergence,122,0.001296172324525017
various type,122,0.001296172324525017
infinite volume,122,0.001296172324525017
holomorphic function,122,0.001296172324525017
compact object,122,0.001296172324525017
seiberg-witten theory,122,0.001296172324525017
tachyon field,122,0.001296172324525017
type iia,122,0.001296172324525017
specific case,122,0.001296172324525017
n expansion,122,0.001296172324525017
small number,122,0.001296172324525017
general procedure,122,0.001296172324525017
general condition,122,0.001296172324525017
metastable vacuum,122,0.001296172324525017
new formulation,122,0.001296172324525017
global supersymmetry,122,0.001296172324525017
massive type iia,96,0.0012870195703061698
scalar quantum field,96,0.0012870195703061698
integrable field theory,96,0.0012870195703061698
dual model,121,0.0012855479612092382
mixed state,121,0.0012855479612092382
first case,121,0.0012855479612092382
gauge coupling,121,0.0012855479612092382
such state,121,0.0012855479612092382
fermionic string,120,0.0012749235978934594
non-perturbative correction,120,0.0012749235978934594
second derivative,120,0.0012749235978934594
classical mechanic,120,0.0012749235978934594
abelian vector,120,0.0012749235978934594
hidden sector,120,0.0012749235978934594
exact formula,120,0.0012749235978934594
space-time supersymmetry,120,0.0012749235978934594
relevant operator,120,0.0012749235978934594
kinetic theory,120,0.0012749235978934594
one-loop contribution,120,0.0012749235978934594
cosmological observation,120,0.0012749235978934594
homogeneous space,120,0.0012749235978934594
semiclassical limit,120,0.0012749235978934594
boundary field theory,95,0.0012736131164488137
monte carlo,119,0.0012642992345776806
mathematical structure,119,0.0012642992345776806
spatial direction,119,0.0012642992345776806
noncommutative quantum,119,0.0012642992345776806
powerful tool,119,0.0012642992345776806
general argument,119,0.0012642992345776806
magnetic effect,119,0.0012642992345776806
soft supersymmetry,119,0.0012642992345776806
generic feature,119,0.0012642992345776806
cold dark matter,94,0.001260206662591458
standard model gauge,94,0.001260206662591458
scalar matter,118,0.0012536748712619018
static potential,118,0.0012536748712619018
generic value,118,0.0012536748712619018
higher rank,118,0.0012536748712619018
near-horizon limit,118,0.0012536748712619018
fermionic degree,118,0.0012536748712619018
complete intersection,118,0.0012536748712619018
one-loop approximation,118,0.0012536748712619018
quantum cosmology,118,0.0012536748712619018
symmetric phase,118,0.0012536748712619018
partial wave,118,0.0012536748712619018
constrained system,118,0.0012536748712619018
local quantum field,93,0.0012468002087341022
second-order phase transition,93,0.0012468002087341022
geometric structure,117,0.001243050507946123
schwarzschild solution,117,0.001243050507946123
internal manifold,117,0.001243050507946123
thermodynamical property,117,0.001243050507946123
2-point function,117,0.001243050507946123
original theory,117,0.001243050507946123
other model,117,0.001243050507946123
ansatz equation,117,0.001243050507946123
dimensional model,117,0.001243050507946123
dimensional field,117,0.001243050507946123
even dimension,117,0.001243050507946123
various property,117,0.001243050507946123
nonzero temperature,117,0.001243050507946123
bose-einstein condensate,117,0.001243050507946123
dimensional field theory,92,0.0012333937548767461
spinor equation,116,0.0012324261446303442
theoretical model,116,0.0012324261446303442
perturbative quantum,116,0.0012324261446303442
4-point function,116,0.0012324261446303442
nonperturbative effect,116,0.0012324261446303442
bps state,116,0.0012324261446303442
pure gravity,116,0.0012324261446303442
invariant partition,116,0.0012324261446303442
weak interaction,116,0.0012324261446303442
perturbative string,116,0.0012324261446303442
translational invariance,116,0.0012324261446303442
four-dimensional gauge,115,0.0012218017813145654
dual pair,115,0.0012218017813145654
logarithmic term,115,0.0012218017813145654
quartic interaction,115,0.0012218017813145654
certain value,115,0.0012218017813145654
calabi-yau space,115,0.0012218017813145654
relativistic field,115,0.0012218017813145654
n=2 gauge,115,0.0012218017813145654
four-dimensional gauge theory,91,0.0012199873010193903
strong cp problem,91,0.0012199873010193903
vacuum expectation value,91,0.0012199873010193903
new form,114,0.0012111774179987865
second case,114,0.0012111774179987865
new phase,114,0.0012111774179987865
regular solution,114,0.0012111774179987865
compact manifold,114,0.0012111774179987865
direct sum,114,0.0012111774179987865
physical application,114,0.0012111774179987865
stationary solution,114,0.0012111774179987865
heterotic superstring,114,0.0012111774179987865
landau-ginzburg model,114,0.0012111774179987865
dynamical supersymmetry,114,0.0012111774179987865
bound state,114,0.0012111774179987865
einstein-maxwell theory,114,0.0012111774179987865
\mathcal n,114,0.0012111774179987865
string field theory,90,0.0012065808471620342
three-point correlation function,90,0.0012065808471620342
spectral action,113,0.0012005530546830075
primary operator,113,0.0012005530546830075
primordial curvature,113,0.0012005530546830075
green-schwarz superstring,113,0.0012005530546830075
constant background,113,0.0012005530546830075
brans-dicke theory,113,0.0012005530546830075
null geodesic,113,0.0012005530546830075
scalar model,113,0.0012005530546830075
perturbative correction,113,0.0012005530546830075
3-point function,113,0.0012005530546830075
phenomenological model,113,0.0012005530546830075
recent observation,112,0.0011899286913672287
cdm model,112,0.0011899286913672287
lagrangian description,112,0.0011899286913672287
boundary value,112,0.0011899286913672287
primordial power,112,0.0011899286913672287
non-fermi liquid,112,0.0011899286913672287
double scaling,112,0.0011899286913672287
functional determinant,112,0.0011899286913672287
boundary cft,112,0.0011899286913672287
discrete spectrum,112,0.0011899286913672287
two-dimensional model,112,0.0011899286913672287
four-point correlation function,88,0.0011797679394473224
n gauge theory,88,0.0011797679394473224
higher order term,88,0.0011797679394473224
threshold correction,111,0.0011793043280514499
other approach,111,0.0011793043280514499
such background,111,0.0011793043280514499
former case,111,0.0011793043280514499
other case,111,0.0011793043280514499
scalar operator,111,0.0011793043280514499
strong cp,111,0.0011793043280514499
collective field,111,0.0011793043280514499
integrable spin,111,0.0011793043280514499
higgs boson,111,0.0011793043280514499
hybrid inflation,111,0.0011793043280514499
covariant quantization,111,0.0011793043280514499
internal structure,111,0.0011793043280514499
eleven dimension,111,0.0011793043280514499
canonical formalism,111,0.0011793043280514499
gravitational sector,111,0.0011793043280514499
supersymmetric generalization,111,0.0011793043280514499
anomaly equation,111,0.0011793043280514499
high density,110,0.001168679964735671
geodesic motion,110,0.001168679964735671
symmetric tensor,110,0.001168679964735671
wave function,110,0.001168679964735671
topological mass,110,0.001168679964735671
nambu-goldstone boson,110,0.001168679964735671
dual gravity,110,0.001168679964735671
perturbative approach,110,0.001168679964735671
visible sector,110,0.001168679964735671
large spin,110,0.001168679964735671
new theory,110,0.001168679964735671
topological gravity,110,0.001168679964735671
large radius,110,0.001168679964735671
anti-de sitter black hole,75,0.0011673308199077175
relativistic field theory,87,0.0011663614855899665
long string,109,0.0011580556014198925
affine toda,109,0.0011580556014198925
numerical computation,109,0.0011580556014198925
wall solution,109,0.0011580556014198925
high frequency,109,0.0011580556014198925
minkowski space-time,109,0.0011580556014198925
general dimension,109,0.0011580556014198925
different gauge,109,0.0011580556014198925
more detail,109,0.0011580556014198925
spatial coordinate,109,0.0011580556014198925
certain range,109,0.0011580556014198925
susy gauge theory,86,0.0011529550317326105
low energy theory,86,0.0011529550317326105
noncommutative plane,108,0.0011474312381041137
spin-2 field,108,0.0011474312381041137
commutative limit,108,0.0011474312381041137
topological theory,108,0.0011474312381041137
inverse power,108,0.0011474312381041137
dimensional space-time,108,0.0011474312381041137
local minimum,108,0.0011474312381041137
possible solution,108,0.0011474312381041137
bosonic part,108,0.0011474312381041137
low-energy theory,108,0.0011474312381041137
hep-th ],108,0.0011474312381041137
abjm theory,108,0.0011474312381041137
negative value,108,0.0011474312381041137
massive state,108,0.0011474312381041137
free field realization,85,0.0011395485778752546
string field,107,0.0011368068747883346
loop equation,107,0.0011368068747883346
feynman graph,107,0.0011368068747883346
elliptic curve,107,0.0011368068747883346
vortex solution,107,0.0011368068747883346
chiral operator,107,0.0011368068747883346
general analysis,107,0.0011368068747883346
lorentz transformation,107,0.0011368068747883346
modular group,107,0.0011368068747883346
orbifold model,107,0.0011368068747883346
small fluctuation,107,0.0011368068747883346
hubble scale,107,0.0011368068747883346
open question,107,0.0011368068747883346
global u,106,0.0011261825114725558
yang-mills field,106,0.0011261825114725558
right-handed neutrino,106,0.0011261825114725558
one-loop quantum,106,0.0011261825114725558
dimensional case,106,0.0011261825114725558
spontaneous supersymmetry,106,0.0011261825114725558
supersymmetric u,106,0.0011261825114725558
loop expansion,106,0.0011261825114725558
integrable field,106,0.0011261825114725558
hyperbolic space,106,0.0011261825114725558
canonical commutation relation,84,0.0011261421240178987
anti-de sitter space-time,84,0.0011261421240178987
orthogonal polynomial,105,0.001115558148156777
systematic method,105,0.001115558148156777
such field,105,0.001115558148156777
gravitational instantons,105,0.001115558148156777
general background,105,0.001115558148156777
slavnov-taylor identity,105,0.001115558148156777
different model,105,0.001115558148156777
effective interaction,105,0.001115558148156777
n gauge,105,0.001115558148156777
space-time symmetry,105,0.001115558148156777
universal form,105,0.001115558148156777
critical coupling,105,0.001115558148156777
quantum geometry,105,0.001115558148156777
effective lagrangians,105,0.001115558148156777
brst quantization,105,0.001115558148156777
orientifold plane,105,0.001115558148156777
natural interpretation,105,0.001115558148156777
supersymmetric sigma,105,0.001115558148156777
euclidean time,105,0.001115558148156777
gravitational chern-simons,105,0.001115558148156777
metric fluctuation,105,0.001115558148156777
liouville field theory,83,0.0011127356701605426
simple lie algebra,83,0.0011127356701605426
suitable choice,104,0.0011049337848409982
electric flux,104,0.0011049337848409982
higgs phase,104,0.0011049337848409982
light quark,104,0.0011049337848409982
perturbative qcd,104,0.0011049337848409982
discrete torsion,104,0.0011049337848409982
cold dark,104,0.0011049337848409982
natural extension,104,0.0011049337848409982
supersymmetric action,104,0.0011049337848409982
physical theory,104,0.0011049337848409982
sine-gordon theory,104,0.0011049337848409982
high order,104,0.0011049337848409982
harmonic function,103,0.0010943094215252194
spatial section,103,0.0010943094215252194
uv/ir mixing,103,0.0010943094215252194
warped product,103,0.0010943094215252194
gauged supergravities,103,0.0010943094215252194
special choice,103,0.0010943094215252194
arbitrary order,103,0.0010943094215252194
susy breaking,103,0.0010943094215252194
infrared behavior,103,0.0010943094215252194
full theory,103,0.0010943094215252194
arbitrary mass,103,0.0010943094215252194
d=11 supergravity,103,0.0010943094215252194
different choice,103,0.0010943094215252194
hamiltonian structure,103,0.0010943094215252194
on-shell action,103,0.0010943094215252194
lorentzian signature,103,0.0010943094215252194
little string theory,81,0.0010859227624458307
dark matter candidate,81,0.0010859227624458307
particular value,102,0.0010836850582094406
non-renormalization theorem,102,0.0010836850582094406
simple formula,102,0.0010836850582094406
two-dimensional gravity,102,0.0010836850582094406
classical gravity,102,0.0010836850582094406
nuclear matter,102,0.0010836850582094406
dual formulation,102,0.0010836850582094406
such operator,102,0.0010836850582094406
classical background,102,0.0010836850582094406
brst invariance,102,0.0010836850582094406
continuous symmetry,102,0.0010836850582094406
newtonian potential,102,0.0010836850582094406
affine lie,102,0.0010836850582094406
massless particle,102,0.0010836850582094406
chiral limit,102,0.0010836850582094406
finite radius,102,0.0010836850582094406
spectral problem,102,0.0010836850582094406
low energy effective field,69,0.0010739443543151001
nambu-jona-lasinio model,101,0.0010730606948936617
anomalous u,101,0.0010730606948936617
holographic rg,101,0.0010730606948936617
vacuum fluctuation,101,0.0010730606948936617
closed bosonic,101,0.0010730606948936617
spectral triple,101,0.0010730606948936617
singular point,101,0.0010730606948936617
dynamical degree,101,0.0010730606948936617
recent conjecture,101,0.0010730606948936617
dual geometry,101,0.0010730606948936617
self-dual yang-mills,101,0.0010730606948936617
true vacuum,101,0.0010730606948936617
extra term,101,0.0010730606948936617
four-point correlation,101,0.0010730606948936617
gravitational correction,101,0.0010730606948936617
lower dimension,101,0.0010730606948936617
inelastic scattering,101,0.0010730606948936617
arbitrary background,101,0.0010730606948936617
gravitational chern-simons term,80,0.001072516308588475
strong coupling expansion,80,0.001072516308588475
scalar sector,100,0.001062436331577883
thermal bath,100,0.001062436331577883
primordial perturbation,100,0.001062436331577883
present evidence,100,0.001062436331577883
riemannian geometry,100,0.001062436331577883
cosmological scale,100,0.001062436331577883
linear response,100,0.001062436331577883
better understanding,100,0.001062436331577883
soft limit,100,0.001062436331577883
dynamical generation,100,0.001062436331577883
world-volume theory,100,0.001062436331577883
general construction,100,0.001062436331577883
toric variety,100,0.001062436331577883
infrared singularity,100,0.001062436331577883
wick rotation,100,0.001062436331577883
early stage,99,0.0010518119682621041
massive type,99,0.0010518119682621041
qualitative feature,99,0.0010518119682621041
spacetime geometry,99,0.0010518119682621041
possible generalization,99,0.0010518119682621041
quasinormal frequency,99,0.0010518119682621041
modified version,99,0.0010518119682621041
finite size effect,78,0.001045703400873763
deconfined phase,98,0.0010411876049463253
light front,98,0.0010411876049463253
n-point function,98,0.0010411876049463253
one-loop calculation,98,0.0010411876049463253
wormhole solution,98,0.0010411876049463253
finite n,98,0.0010411876049463253
particular interest,98,0.0010411876049463253
quantum entanglement,98,0.0010411876049463253
exact form,98,0.0010411876049463253
3-form flux,98,0.0010411876049463253
slow-roll parameter,98,0.0010411876049463253
elliptic function,98,0.0010411876049463253
exact agreement,98,0.0010411876049463253
final result,98,0.0010411876049463253
holographic dark,98,0.0010411876049463253
inflaton field,98,0.0010411876049463253
conformal perturbation theory,77,0.0010322969470164072
global symmetry group,77,0.0010322969470164072
circular wilson loop,77,0.0010322969470164072
constant term,97,0.0010305632416305465
relativistic fluid,97,0.0010305632416305465
squeezed limit,97,0.0010305632416305465
scale invariant,97,0.0010305632416305465
alternative approach,97,0.0010305632416305465
pedagogical introduction,97,0.0010305632416305465
differential calculus,97,0.0010305632416305465
basic idea,97,0.0010305632416305465
phenomenological consequence,97,0.0010305632416305465
supersymmetric localization,97,0.0010305632416305465
sakai-sugimoto model,97,0.0010305632416305465
scalar qed,97,0.0010305632416305465
non-zero temperature,97,0.0010305632416305465
infinite class,97,0.0010305632416305465
physical spectrum,97,0.0010305632416305465
effective supergravity,96,0.0010199388783147675
possible connection,96,0.0010199388783147675
equal footing,96,0.0010199388783147675
hamilton-jacobi equation,96,0.0010199388783147675
big crunch,96,0.0010199388783147675
second-order phase,96,0.0010199388783147675
self-adjoint extension,96,0.0010199388783147675
born-infeld theory,96,0.0010199388783147675
simple method,96,0.0010199388783147675
effective superpotential,96,0.0010199388783147675
asymptotic form,96,0.0010199388783147675
thermal field,96,0.0010199388783147675
three-point correlation,96,0.0010199388783147675
complex geometry,96,0.0010199388783147675
scalar coupling,96,0.0010199388783147675
superconformal chern-simons,96,0.0010199388783147675
linear potential,96,0.0010199388783147675
aharonov-bohm effect,96,0.0010199388783147675
invariant formulation,96,0.0010199388783147675
massive dirac,96,0.0010199388783147675
little string,96,0.0010199388783147675
random matrix theory,76,0.001018890493159051
einstein field equation,76,0.001018890493159051
asymptotic symmetry algebra,76,0.001018890493159051
local gauge symmetry,76,0.001018890493159051
big bang singularity,76,0.001018890493159051
effective hamiltonian,95,0.0010093145149989886
extended supersymmetry,95,0.0010093145149989886
covariant form,95,0.0010093145149989886
tachyonic instability,95,0.0010093145149989886
abelian chern-simons,95,0.0010093145149989886
effective gauge,95,0.0010093145149989886
derivative theory,95,0.0010093145149989886
big rip,95,0.0010093145149989886
quadratic order,95,0.0010093145149989886
single trace,95,0.0010093145149989886
new technique,95,0.0010093145149989886
super-yang-mills theory,95,0.0010093145149989886
soft theorem,95,0.0010093145149989886
electromagnetic interaction,95,0.0010093145149989886
topological structure,95,0.0010093145149989886
bosonic string field,75,0.0010054840393016952
reduced phase space,75,0.0010054840393016952
free field representation,75,0.0010054840393016952
thermal field theory,75,0.0010054840393016952
physical parameter,94,0.0009986901516832098
circular orbit,94,0.0009986901516832098
possible relation,94,0.0009986901516832098
deconfinement transition,94,0.0009986901516832098
finite part,94,0.0009986901516832098
majorana fermion,94,0.0009986901516832098
normal mode,94,0.0009986901516832098
brst transformation,94,0.0009986901516832098
canonical structure,94,0.0009986901516832098
recent lattice,94,0.0009986901516832098
brief discussion,94,0.0009986901516832098
quadratic term,94,0.0009986901516832098
perturbative analysis,94,0.0009986901516832098
average action,94,0.0009986901516832098
interesting property,94,0.0009986901516832098
two-dimensional field theory,74,0.0009920775854443391
massive thirring model,74,0.0009920775854443391
heterotic string compactifications,74,0.0009920775854443391
weak coupling regime,74,0.0009920775854443391
linear equation,93,0.000988065788367431
dynamical field,93,0.000988065788367431
integrable deformation,93,0.000988065788367431
classical gauge,93,0.000988065788367431
single particle,93,0.000988065788367431
supersymmetric background,93,0.000988065788367431
current density,93,0.000988065788367431
perturbative solution,93,0.000988065788367431
vacuum expectation,93,0.000988065788367431
appropriate limit,93,0.000988065788367431
quadratic action,93,0.000988065788367431
phase space,93,0.000988065788367431
functional relation,93,0.000988065788367431
langevin equation,93,0.000988065788367431
abelian case,93,0.000988065788367431
hawking temperature,93,0.000988065788367431
natural inflation,93,0.000988065788367431
euclidean quantum,93,0.000988065788367431
logarithmic divergence,93,0.000988065788367431
internal energy,93,0.000988065788367431
remarkable property,93,0.000988065788367431
light cone gauge,73,0.0009786711315869835
low energy dynamic,73,0.0009786711315869835
single field inflation,73,0.0009786711315869835
large hadron collider,73,0.0009786711315869835
closed string field,73,0.0009786711315869835
