ngram,count_x,unithood_x,termhood_x,count_y,unithood_y,termhood_y
free energy,954,0.012698258034449723,203290964.11667827,954,0.012698258034449723,203290964.11667827
effective field,915,0.012179146856940772,195014787.9787924,915,0.012179146856940772,195014787.9787924
standard model,913,0.012152525770914671,194593367.06504694,913,0.012152525770914671,194593367.06504694
supersymmetric gauge,904,0.012032730883797221,192681281.01315185,904,0.012032730883797221,192681281.01315185
supersymmetric yang-mills,895,0.011912935996679771,190771225.84104943,895,0.011912935996679771,190771225.84104943
differential equation,877,0.011673346222444871,186951217.05659002,877,0.011673346222444871,186951217.05659002
supersymmetric yang-mills theory,688,0.011555672249421287,146790708.83240813,688,0.011555672249421287,146790708.83240813
extra dimension,856,0.01139382481917082,182492944.06129718,856,0.01139382481917082,182492944.06129718
effective potential,853,0.01135389319013167,181855541.06788918,853,0.01135389319013167,181855541.06788918
higher spin,851,0.01132727210410557,181430301.48763037,851,0.01132727210410557,181430301.48763037
scalar field theory,672,0.011286935685481257,143387832.17068955,672,0.011286935685481257,143387832.17068955
other hand,841,0.01119416667397507,179306865.04824433,841,0.01119416667397507,179306865.04824433
superconformal field theory,637,0.010699074451862441,135941480.03099802,637,0.010699074451862441,135941480.03099802
anomalous dimension,793,0.010555260609348669,169110877.1342212,793,0.010555260609348669,169110877.1342212
closed string,788,0.010488707894283418,168049350.11310694,788,0.010488707894283418,168049350.11310694
higher order,779,0.010368913007165968,166136461.05384302,779,0.010368913007165968,166136461.05384302
massive gravity,777,0.010342291921139867,165711445.08751905,777,0.010342291921139867,165711445.08751905
electromagnetic field,768,0.010222497034022417,163799280.07729977,768,0.010222497034022417,163799280.07729977
\cal n,763,0.010155944318957168,162735919.09614307,763,0.010155944318957168,162735919.09614307
flat space,760,0.010116012689918017,162098746.06492826,760,0.010116012689918017,162098746.06492826
super yang-mills theory,598,0.010044029077258617,127641994.65837036,598,0.010044029077258617,127641994.65837036
previous work,744,0.009903044001709218,158698136.0407255,744,0.009903044001709218,158698136.0407255
large class,731,0.009730006942539567,155934725.04375145,731,0.009730006942539567,155934725.04375145
ads/cft correspondence,724,0.009636833141448217,154445594.12552795,724,0.009636833141448217,154445594.12552795
gravitational field,708,0.009423864453239417,151044486.0652201,708,0.009423864453239417,151044486.0652201
global symmetry,700,0.009317380109135017,149343472.05480003,700,0.009317380109135017,149343472.05480003
higher dimension,686,0.009131032506952316,146366046.05373985,686,0.009131032506952316,146366046.05373985
superconformal field,670,0.008918063818743514,142962003.03104028,670,0.008918063818743514,142962003.03104028
dark energy,668,0.008891442732717416,142537718.2052416,668,0.008891442732717416,142537718.2052416
free field,651,0.008665163501495564,138921241.27096248,651,0.008665163501495564,138921241.27096248
critical exponent,641,0.008532058071365065,136793629.12734604,641,0.008532058071365065,136793629.12734604
entanglement entropy,636,0.008465505356299816,135729198.19831505,636,0.008465505356299816,135729198.19831505
high energy,626,0.008332399926169314,133602270.04545671,626,0.008332399926169314,133602270.04545671
bosonic string,618,0.008225915582064914,131900468.27988705,618,0.008225915582064914,131900468.27988705
supersymmetric theory,615,0.008185983953025765,131261533.05459628,615,0.008185983953025765,131261533.05459628
classical solution,610,0.008119431237960514,130197316.04295698,610,0.008119431237960514,130197316.04295698
explicit expression,600,0.007986325807830014,128069408.02799413,600,0.007986325807830014,128069408.02799413
space-time dimension,599,0.007973015264816963,127856163.0340239,599,0.007973015264816963,127856163.0340239
abelian gauge,598,0.007959704721803915,127642830.67708,598,0.007959704721803915,127642830.67708
black hole entropy,467,0.007843748459999623,99741579.11657047,467,0.007843748459999623,99741579.11657047
hilbert space,585,0.007786667662634264,124876375.03874631,585,0.007786667662634264,124876375.03874631
gravitational wave,573,0.007626941146477663,122321545.05769658,573,0.007626941146477663,122321545.05769658
conformal symmetry,569,0.007573698974425463,121469055.06322268,569,0.007573698974425463,121469055.06322268
electric field,566,0.007533767345386313,120831064.06549591,566,0.007533767345386313,120831064.06549591
new class,564,0.007507146259360213,120404892.04150213,564,0.007507146259360213,120404892.04150213
scalar potential,563,0.007493835716347164,120192123.04748034,563,0.007493835716347164,120192123.04748034
non-abelian gauge,556,0.007400661915255813,118701532.51132208,556,0.007400661915255813,118701532.51132208
spacetime dimension,556,0.007400661915255813,118701160.04399863,556,0.007400661915255813,118701160.04399863
recent work,554,0.007374040829229713,118276016.02669634,554,0.007374040829229713,118276016.02669634
two-point function,554,0.007374040829229713,118275322.05530791,554,0.007374040829229713,118275322.05530791
kinetic term,552,0.007347419743203613,117849768.04484913,552,0.007347419743203613,117849768.04484913
initial condition,552,0.007347419743203613,117850016.05893964,552,0.007347419743203613,117850016.05893964
n limit,537,0.007147761598007863,114655225.06743866,537,0.007147761598007863,114655225.06743866
explicit example,536,0.007134451054994813,114442536.03167522,536,0.007134451054994813,114442536.03167522
infinite number,531,0.007067898339929562,113377597.0368774,531,0.007067898339929562,113377597.0368774
minimal model,531,0.007067898339929562,113377655.0826612,531,0.007067898339929562,113377655.0826612
electric charge,530,0.007054587796916512,113164012.09803353,530,0.007054587796916512,113164012.09803353
cosmological model,527,0.007014656167877362,112525833.08221336,527,0.007014656167877362,112525833.08221336
critical value,525,0.006988035081851263,112099237.05188432,525,0.006988035081851263,112099237.05188432
high temperature,524,0.006974724538838212,111886202.11850525,524,0.006974724538838212,111886202.11850525
conformal invariance,521,0.006934792909799063,111247247.05246809,521,0.006934792909799063,111247247.05246809
anti-de sitter space,412,0.00691996652145577,88016832.34352818,412,0.00691996652145577,88016832.34352818
n=4 sym,519,0.0069081718237729624,110821227.39364237,519,0.0069081718237729624,110821227.39364237
late time,518,0.006894861280759912,110608244.07243712,518,0.006894861280759912,110608244.07243712
chiral symmetry,515,0.0068549296517207625,109969523.41523546,515,0.0068549296517207625,109969523.41523546
energy-momentum tensor,502,0.006681892592551112,107199642.05845363,502,0.006681892592551112,107199642.05845363
einstein gravity,498,0.006628650420498912,106347330.06399472,498,0.006628650420498912,106347330.06399472
arbitrary dimension,498,0.006628650420498912,106347736.04163261,498,0.006628650420498912,106347736.04163261
weak coupling,485,0.0064556133613292615,103577573.09793712,485,0.0064556133613292615,103577573.09793712
arbitrary number,475,0.006322507931198761,101447337.03106366,475,0.006322507931198761,101447337.03106366
nonlinear sigma model,372,0.006248125111605696,79487151.01151603,372,0.006248125111605696,79487151.01151603
cosmic string,466,0.006202713044081311,99529574.05819055,466,0.006202713044081311,99529574.05819055
spatial dimension,465,0.006189402501068261,99316021.03983715,465,0.006189402501068261,99316021.03983715
tree level,463,0.006162781415042161,98890079.03320095,463,0.006162781415042161,98890079.03320095
minkowski space,463,0.006162781415042161,98890145.03008515,463,0.006162781415042161,98890145.03008515
recent result,463,0.006162781415042161,98890259.022486,463,0.006162781415042161,98890259.022486
hole solution,462,0.006149470872029111,98675494.14197522,462,0.006149470872029111,98675494.14197522
dark matter,460,0.006122849786003011,98250608.11301798,460,0.006122849786003011,98250608.11301798
black hole horizon,364,0.006113756829635681,77780556.0740454,364,0.006113756829635681,77780556.0740454
green function,457,0.006082918156963861,97611423.03371091,457,0.006082918156963861,97611423.03371091
boundary state,457,0.006082918156963861,97611387.05602776,457,0.006082918156963861,97611387.05602776
complex structure,454,0.006042986527924711,96972314.04174505,454,0.006042986527924711,96972314.04174505
previous result,448,0.005963123269846411,95692868.02588175,448,0.005963123269846411,95692868.02588175
heterotic string theory,354,0.005945796477173162,75647098.34707102,354,0.005945796477173162,75647098.34707102
calabi-yau manifold,441,0.00586994946875506,94201267.05920118,441,0.00586994946875506,94201267.05920118
upper bound,441,0.00586994946875506,94200711.03985693,441,0.00586994946875506,94200711.03985693
auxiliary field,433,0.00576346512465066,92495719.03544894,433,0.00576346512465066,92495719.03544894
large number,433,0.00576346512465066,92495307.0286577,433,0.00576346512465066,92495307.0286577
particular case,432,0.005750154581637611,92282136.0279917,432,0.005750154581637611,92282136.0279917
topological string,430,0.0057235334956115096,91856344.05426836,430,0.0057235334956115096,91856344.05426836
early universe,424,0.00564367023753321,90576460.06462786,424,0.00564367023753321,90576460.06462786
critical temperature,423,0.00563035969452016,90363169.07935697,423,0.00563035969452016,90363169.07935697
first law,422,0.00561704915150711,90149262.18048422,422,0.00561704915150711,90149262.18048422
integrable system,421,0.005603738608494059,89937455.0462208,421,0.005603738608494059,89937455.0462208
topological field theory,329,0.005525895596016865,70313097.9670752,329,0.005525895596016865,70313097.9670752
antisymmetric tensor,415,0.00552387535041576,88657787.51011226,415,0.00552387535041576,88657787.51011226
quantum fluctuation,412,0.00548394372137661,88018158.032793,412,0.00548394372137661,88018158.032793
irreducible representation,411,0.00547063317836356,87805529.03212199,411,0.00547063317836356,87805529.03212199
low temperature,410,0.00545732263535051,87590974.11308783,410,0.00545732263535051,87590974.11308783
matrix model,406,0.005404080463298309,86738926.0378421,406,0.005404080463298309,86738926.0378421
quantum correction,402,0.005350838291246109,85885436.04071239,402,0.005350838291246109,85885436.04071239
such theory,402,0.005350838291246109,85885518.03385603,402,0.005350838291246109,85885518.03385603
important role,399,0.005310906662206959,85246221.02036755,399,0.005310906662206959,85246221.02036755
general solution,398,0.005297596119193909,85032654.03510204,398,0.005297596119193909,85032654.03510204
gauge symmetry,396,0.0052709750331678094,84606430.02774662,396,0.0052709750331678094,84606430.02774662
numerical result,395,0.005257664490154759,84392835.03982817,395,0.005257664490154759,84392835.03982817
explicit form,388,0.0051644906890634095,82900318.02180691,388,0.0051644906890634095,82900318.02180691
yang-mills theory,387,0.005151180146050359,82687157.0279289,387,0.005151180146050359,82687157.0279289
nonlinear sigma,382,0.005084627430985108,81620129.01101834,382,0.005084627430985108,81620129.01101834
magnetic flux,382,0.005084627430985108,81620446.04964103,382,0.005084627430985108,81620446.04964103
cosmological solution,377,0.005018074715919859,80553875.06130926,377,0.005018074715919859,80553875.06130926
chemical potential,375,0.0049914536298937585,80127093.05820745,375,0.0049914536298937585,80127093.05820745
fundamental representation,375,0.0049914536298937585,80127593.03267094,375,0.0049914536298937585,80127593.03267094
einstein equation,374,0.004978143086880708,79914066.04377219,374,0.004978143086880708,79914066.04377219
new type,373,0.004964832543867659,79700977.02057996,373,0.004964832543867659,79700977.02057996
large n,371,0.004938211457841559,79274009.05214089,371,0.004938211457841559,79274009.05214089
magnetic charge,371,0.004938211457841559,79273917.07031253,371,0.004938211457841559,79273917.07031253
noncommutative geometry,370,0.004924900914828508,79061460.039341,370,0.004924900914828508,79061460.039341
previous paper,370,0.004924900914828508,79061086.02107687,370,0.004924900914828508,79061086.02107687
non-linear sigma model,292,0.004904442291905546,62416361.00216066,292,0.004904442291905546,62416361.00216066
such model,368,0.004898279828802409,78634346.02736342,368,0.004898279828802409,78634346.02736342
harmonic oscillator,368,0.004898279828802409,78634700.03215536,368,0.004898279828802409,78634700.03215536
dirac equation,366,0.004871658742776308,78208244.03445107,366,0.004871658742776308,78208244.03445107
feynman diagram,364,0.004845037656750209,77781412.02309819,364,0.004845037656750209,77781412.02309819
gauge group,362,0.0048184165707241084,77354258.04776366,362,0.0048184165707241084,77354258.04776366
topological charge,359,0.004778484941684958,76715019.0212809,359,0.004778484941684958,76715019.0212809
spontaneous symmetry,358,0.0047651743986719085,76500656.7030259,358,0.0047651743986719085,76500656.7030259
analytic continuation,356,0.004738553312645808,76074346.02924968,356,0.004738553312645808,76074346.02924968
new solution,356,0.004738553312645808,76074494.03317015,356,0.004738553312645808,76074494.03317015
topological field,355,0.004725242769632758,75860605.96730633,355,0.004725242769632758,75860605.96730633
general form,352,0.004685311140593608,75221004.02449524,352,0.004685311140593608,75221004.02449524
general class,351,0.004672000597580558,75007545.02639571,351,0.004672000597580558,75007545.02639571
black hole background,278,0.00466929779845802,59427562.064541705,278,0.00466929779845802,59427562.064541705
supersymmetric extension,349,0.004645379511554458,74581425.02426554,349,0.004645379511554458,74581425.02426554
exact result,349,0.004645379511554458,74580835.03811246,349,0.004645379511554458,74580835.03811246
integrable model,348,0.004632068968541408,74367764.05270001,348,0.004632068968541408,74367764.05270001
perturbative expansion,346,0.004605447882515309,73940864.02859047,346,0.004605447882515309,73940864.02859047
internal space,346,0.004605447882515309,73941168.0272276,346,0.004605447882515309,73941168.0272276
present paper,338,0.004498963538410909,72233968.02509801,338,0.004498963538410909,72233968.02509801
new result,337,0.004485652995397858,72020665.02253212,337,0.004485652995397858,72020665.02253212
finite number,335,0.004459031909371757,71593935.02747616,335,0.004459031909371757,71593935.02747616
black string,334,0.004445721366358708,71380182.06699835,334,0.004445721366358708,71380182.06699835
physical interpretation,333,0.004432410823345658,71167369.01732403,333,0.004432410823345658,71167369.01732403
gravitational theory,333,0.004432410823345658,71166891.03724718,333,0.004432410823345658,71166891.03724718
general case,332,0.004419100280332607,70953776.02383621,332,0.004419100280332607,70953776.02383621
lower bound,332,0.004419100280332607,70953792.03453973,332,0.004419100280332607,70953792.03453973
quasinormal mode,332,0.004419100280332607,70953300.08239529,332,0.004419100280332607,70953300.08239529
cosmological perturbation,330,0.004392479194306508,70526894.07727054,330,0.004392479194306508,70526894.07727054
non-abelian gauge theory,261,0.004383765199271738,55798191.49480519,261,0.004383765199271738,55798191.49480519
holographic model,329,0.004379168651293458,70313569.04417543,329,0.004379168651293458,70313569.04417543
dual field,328,0.0043658581082804074,70099250.82941985,328,0.0043658581082804074,70099250.82941985
dual description,328,0.0043658581082804074,70100028.03495637,328,0.0043658581082804074,70100028.03495637
supersymmetric quantum,327,0.004352547565267357,69886729.71637116,327,0.004352547565267357,69886729.71637116
dual field theory,258,0.004333377093532983,55156950.8251692,258,0.004333377093532983,55156950.8251692
gauge invariance,325,0.004325926479241258,69460259.02540432,325,0.004325926479241258,69460259.02540432
near horizon,325,0.004325926479241258,69459167.52711877,325,0.004325926479241258,69459167.52711877
first time,323,0.004299305393215157,69033157.02474152,323,0.004299305393215157,69033157.02474152
short distance,322,0.004285994850202108,68819734.03431559,322,0.004285994850202108,68819734.03431559
spontaneous breaking,322,0.004285994850202108,68819746.03869799,322,0.004285994850202108,68819746.03869799
external field,319,0.004246063221162957,68179781.04011442,319,0.004246063221162957,68179781.04011442
sine-gordon model,318,0.004232752678149908,67966408.04647318,318,0.004232752678149908,67966408.04647318
local operator,317,0.004219442135136858,67752433.05444455,317,0.004219442135136858,67752433.05444455
lorentz invariance,317,0.004219442135136858,67752823.0292611,317,0.004219442135136858,67752823.0292611
riemann surface,317,0.004219442135136858,67752891.03307933,317,0.004219442135136858,67752891.03307933
physical state,317,0.004219442135136858,67753091.02174865,317,0.004219442135136858,67753091.02174865
superconformal algebra,315,0.004192821049110757,67326197.05911705,315,0.004192821049110757,67326197.05911705
wide class,313,0.004166199963084657,66899071.02114059,313,0.004166199963084657,66899071.02114059
conformal anomaly,312,0.004152889420071607,66685272.04552234,312,0.004152889420071607,66685272.04552234
flat spacetime,311,0.004139578877058557,66472135.02971088,311,0.004139578877058557,66472135.02971088
free fermion,307,0.004086336705006357,65618499.02907167,307,0.004086336705006357,65618499.02907167
integral representation,307,0.004086336705006357,65618835.02226592,307,0.004086336705006357,65618835.02226592
cosmological constant problem,242,0.004064640529592952,51740890.12045689,242,0.004064640529592952,51740890.12045689
noncommutative space,305,0.004059715618980257,65192077.04156672,305,0.004059715618980257,65192077.04156672
light-cone gauge,305,0.004059715618980257,65192013.05103336,305,0.004059715618980257,65192013.05103336
closed form,305,0.004059715618980257,65191683.02102059,305,0.004059715618980257,65191683.02102059
explicit formula,304,0.004046405075967207,64978620.01568894,304,0.004046405075967207,64978620.01568894
large distance,304,0.004046405075967207,64977968.044006236,304,0.004046405075967207,64977968.044006236
holographic entanglement entropy,240,0.004031048459100448,51313226.99511158,240,0.004031048459100448,51313226.99511158
gauge transformation,302,0.004019783989941107,64551694.02590893,302,0.004019783989941107,64551694.02590893
non-linear sigma,302,0.004019783989941107,64550919.00175042,302,0.004019783989941107,64550919.00175042
spontaneous symmetry breaking,239,0.004014252423854197,51100023.69210904,239,0.004014252423854197,51100023.69210904
several example,301,0.004006473446928057,64337993.019712366,301,0.004006473446928057,64337993.019712366
black hole thermodynamics,238,0.003997456388607945,50886060.12890307,238,0.003997456388607945,50886060.12890307
asymptotic symmetry,300,0.003993162903915007,64123702.10043363,300,0.003993162903915007,64123702.10043363
dynamical system,298,0.003966541817888907,63697744.03655024,298,0.003966541817888907,63697744.03655024
three-point function,298,0.003966541817888907,63697308.06397679,298,0.003966541817888907,63697308.06397679
current algebra,296,0.003939920731862807,63270584.03884735,296,0.003939920731862807,63270584.03884735
derivative expansion,296,0.003939920731862807,63270300.0599302,296,0.003939920731862807,63270300.0599302
stress-energy tensor,294,0.003913299645836707,62843364.03604343,294,0.003913299645836707,62843364.03604343
explicit construction,294,0.003913299645836707,62844048.01641422,294,0.003913299645836707,62844048.01641422
s *,291,0.003873368016797557,62203237.57703734,291,0.003873368016797557,62203237.57703734
fundamental string,291,0.003873368016797557,62203485.02620145,291,0.003873368016797557,62203485.02620145
light cone,289,0.0038467469307714563,61776767.03391004,289,0.0038467469307714563,61776767.03391004
discrete symmetry,289,0.0038467469307714563,61776669.01793573,289,0.0038467469307714563,61776669.01793573
dual theory,289,0.0038467469307714563,61776263.03464359,289,0.0038467469307714563,61776263.03464359
free parameter,289,0.0038467469307714563,61776351.02590855,289,0.0038467469307714563,61776351.02590855
black brane,289,0.0038467469307714563,61775771.15770554,289,0.0038467469307714563,61775771.15770554
cosmic microwave background,229,0.0038462920713916784,48964367.97870887,229,0.0038462920713916784,48964367.97870887
complete set,287,0.0038201258447453563,61349579.02004125,287,0.0038201258447453563,61349579.02004125
simple model,287,0.0038201258447453563,61349693.015594155,287,0.0038201258447453563,61349693.015594155
supersymmetric quantum mechanic,227,0.0038127000008991744,48537251.71079373,227,0.0038127000008991744,48537251.71079373
big bang,286,0.0038068153017323065,61135994.0524701,286,0.0038068153017323065,61135994.0524701
lowest order,285,0.0037935047587192563,60922525.02403876,285,0.0037935047587192563,60922525.02403876
boundary term,284,0.0037801942157062065,60708842.03790279,284,0.0037801942157062065,60708842.03790279
n =2,284,0.0037801942157062065,60709168.08359941,284,0.0037801942157062065,60709168.08359941
four-point function,284,0.0037801942157062065,60708784.06828211,284,0.0037801942157062065,60708784.06828211
recent development,282,0.0037535731296801066,60282204.01890468,282,0.0037535731296801066,60282204.01890468
condensed matter,282,0.0037535731296801066,60281894.03348649,282,0.0037535731296801066,60281894.03348649
inflationary model,279,0.0037136415006409564,59641749.047295295,279,0.0037136415006409564,59641749.047295295
supersymmetric field theory,220,0.0036951277541754112,47041940.92734226,220,0.0036951277541754112,47041940.92734226
supersymmetric solution,277,0.0036870204146148564,59214777.03562118,277,0.0036870204146148564,59214777.03562118
classical level,277,0.0036870204146148564,59214401.03737243,277,0.0036870204146148564,59214401.03737243
scalar curvature,276,0.0036737098716018066,59001108.025483415,276,0.0036737098716018066,59001108.025483415
scalar perturbation,276,0.0036737098716018066,59001068.05335903,276,0.0036737098716018066,59001068.05335903
dimensional regularization,276,0.0036737098716018066,59001332.023595475,276,0.0036737098716018066,59001332.023595475
noncommutative gauge theory,218,0.003661535683682908,46614790.89465696,218,0.003661535683682908,46614790.89465696
higgs field,275,0.0036603993285887564,58787697.03281063,275,0.0036603993285887564,58787697.03281063
symmetric solution,275,0.0036603993285887564,58787257.04833727,275,0.0036603993285887564,58787257.04833727
naked singularity,275,0.0036603993285887564,58787253.06116951,275,0.0036603993285887564,58787253.06116951
linear combination,274,0.0036470887855757066,58574130.02010233,274,0.0036470887855757066,58574130.02010233
boundary theory,274,0.0036470887855757066,58573658.039119154,274,0.0036470887855757066,58573658.039119154
explicit solution,273,0.0036337782425626564,58360723.01890858,273,0.0036337782425626564,58360723.01890858
first step,273,0.0036337782425626564,58360677.01771047,273,0.0036337782425626564,58360677.01771047
asymptotic behavior,273,0.0036337782425626564,58360383.03444243,273,0.0036337782425626564,58360383.03444243
chiral fermion,273,0.0036337782425626564,58360947.02346861,273,0.0036337782425626564,58360947.02346861
canonical quantization,272,0.0036204676995496067,58147360.02455792,272,0.0036204676995496067,58147360.02455792
radiative correction,271,0.0036071571565365564,57933815.022477,271,0.0036071571565365564,57933815.022477
scale factor,270,0.0035938466135235067,57719974.06144462,270,0.0035938466135235067,57719974.06144462
conformal block,269,0.0035805360705104565,57506461.056775495,269,0.0035805360705104565,57506461.056775495
conformal transformation,269,0.0035805360705104565,57506455.030802265,269,0.0035805360705104565,57506455.030802265
excited state,269,0.0035805360705104565,57506385.050614186,269,0.0035805360705104565,57506385.050614186
holographic entanglement,268,0.0035672255274974067,57292297.002169676,268,0.0035672255274974067,57292297.002169676
classical limit,268,0.0035672255274974067,57293138.02352898,268,0.0035672255274974067,57293138.02352898
classical field,267,0.003553914984484356,57079627.02341979,267,0.003553914984484356,57079627.02341979
symmetric space,265,0.003527293898458256,56652731.028050326,265,0.003527293898458256,56652731.028050326
curved space,265,0.003527293898458256,56652359.03532033,265,0.003527293898458256,56652359.03532033
such solution,264,0.003513983355445206,56438850.03161922,264,0.003513983355445206,56438850.03161922
finite size,264,0.003513983355445206,56438770.04435686,264,0.003513983355445206,56438770.04435686
new approach,263,0.003500672812432156,56225741.01528365,263,0.003500672812432156,56225741.01528365
new method,263,0.003500672812432156,56225645.016853474,263,0.003500672812432156,56225645.016853474
latter case,263,0.003500672812432156,56225489.01827149,263,0.003500672812432156,56225489.01827149
eleven-dimensional supergravity,263,0.003500672812432156,56225863.0208866,263,0.003500672812432156,56225863.0208866
abelian gauge theory,208,0.003493575331220389,44478572.37030403,208,0.003493575331220389,44478572.37030403
numerical simulation,260,0.003460741183393006,55585028.02360043,260,0.003460741183393006,55585028.02360043
imaginary part,260,0.003460741183393006,55584870.03144658,260,0.003460741183393006,55584870.03144658
superconformal symmetry,257,0.003420809554353856,54944305.048343696,257,0.003420809554353856,54944305.048343696
main result,257,0.003420809554353856,54944321.01761337,257,0.003420809554353856,54944321.01761337
gauged supergravity,256,0.003407499011340806,54730670.04310251,256,0.003407499011340806,54730670.04310251
general formula,256,0.003407499011340806,54730606.02306859,256,0.003407499011340806,54730606.02306859
bekenstein-hawking entropy,256,0.003407499011340806,54730196.07900743,256,0.003407499011340806,54730196.07900743
derivative term,256,0.003407499011340806,54730510.035090014,256,0.003407499011340806,54730510.035090014
explicit calculation,256,0.003407499011340806,54730958.016876616,256,0.003407499011340806,54730958.016876616
conformal dimension,254,0.003380877925314706,54303352.04841226,254,0.003380877925314706,54303352.04841226
antisymmetric tensor field,201,0.003376003084496626,42982999.50270809,201,0.003376003084496626,42982999.50270809
calabi-yau threefolds,253,0.003367567382301656,54090479.037566364,253,0.003367567382301656,54090479.037566364
crucial role,253,0.003367567382301656,54090207.017122544,253,0.003367567382301656,54090207.017122544
noncommutative gauge,252,0.003354256839288606,53876510.8975323,252,0.003354256839288606,53876510.8975323
constant curvature,251,0.003340946296275556,53662815.03309174,251,0.003340946296275556,53662815.03309174
one-loop correction,250,0.003327635753262506,53449460.02840128,250,0.003327635753262506,53449460.02840128
n =1,250,0.003327635753262506,53449778.04645025,250,0.003327635753262506,53449778.04645025
initial state,250,0.003327635753262506,53449574.029601,250,0.003327635753262506,53449574.029601
higher spin field,198,0.0033256149787578705,42341994.286528155,198,0.0033256149787578705,42341994.286528155
earlier work,249,0.003314325210249456,53236065.01581133,249,0.003314325210249456,53236065.01581133
different type,249,0.003314325210249456,53236043.01835709,249,0.003314325210249456,53236043.01835709
quantum mechanic,249,0.003314325210249456,53236297.01938813,249,0.003314325210249456,53236297.01938813
fermionic field,249,0.003314325210249456,53235975.034571074,249,0.003314325210249456,53235975.034571074
detailed analysis,248,0.003301014667236406,53022336.01908293,248,0.003301014667236406,53022336.01908293
cosmic microwave,248,0.003301014667236406,53022222.981455505,248,0.003301014667236406,53022222.981455505
saddle point,248,0.003301014667236406,53022336.0274919,248,0.003301014667236406,53022336.0274919
topological defect,246,0.003274393581210306,52595378.034013584,246,0.003274393581210306,52595378.034013584
lorentz symmetry,244,0.003247772495184205,52168354.02567116,244,0.003247772495184205,52168354.02567116
cosmological evolution,244,0.003247772495184205,52168056.059735075,244,0.003247772495184205,52168056.059735075
simple example,244,0.003247772495184205,52168318.01544264,244,0.003247772495184205,52168318.01544264
chiral model,243,0.0032344619521711554,51955119.02086211,243,0.0032344619521711554,51955119.02086211
recent progress,243,0.0032344619521711554,51954791.01686785,243,0.0032344619521711554,51954791.01686785
supersymmetric field,243,0.0032344619521711554,51954417.92851073,243,0.0032344619521711554,51954417.92851073
