ngram,count,unithood
relevant parameter,175,0.0018647095672959973
q \bar,175,0.0018647095672959973
light cone qcd,138,0.0018555097507787835
electroweak precision observables,138,0.0018555097507787835
statistical model,174,0.001854054084054306
general relativity,174,0.001854054084054306
boltzmann equation,174,0.001854054084054306
late time,173,0.0018433986008126145
integral equation,173,0.0018433986008126145
perturbative series,173,0.0018433986008126145
large contribution,173,0.0018433986008126145
leading order,173,0.0018433986008126145
q * *,137,0.0018420640279470531
atmospheric neutrino oscillation,137,0.0018420640279470531
n c,172,0.0018327431175709232
topological defect,172,0.0018327431175709232
top squark,172,0.0018327431175709232
b_s \to,172,0.0018327431175709232
experimental evidence,172,0.0018327431175709232
\cal b,172,0.0018327431175709232
second part,172,0.0018327431175709232
lhc experiment,171,0.0018220876343292317
proton-nucleus collision,171,0.0018220876343292317
large rapidity,171,0.0018220876343292317
natural way,171,0.0018220876343292317
3-3-1 model,170,0.0018114321510875405
physical point,170,0.0018114321510875405
qcd vacuum,170,0.0018114321510875405
few gev,170,0.0018114321510875405
signal strength,170,0.0018114321510875405
allowed parameter,170,0.0018114321510875405
left-right model,170,0.0018114321510875405
high-energy neutrino,170,0.0018114321510875405
high energy cosmic ray,116,0.0018107600927456584
light-cone distribution amplitude,134,0.0018017268594518621
phenomenological application,169,0.001800776667845849
heavy hadron,169,0.001800776667845849
electron-positron pair,169,0.001800776667845849
loop level,169,0.001800776667845849
longitudinal momentum,169,0.001800776667845849
new feature,169,0.001800776667845849
new resonance,169,0.001800776667845849
analytic continuation,169,0.001800776667845849
inflationary model,168,0.0017901211846041573
inverted hierarchy,168,0.0017901211846041573
unintegrated gluon,168,0.0017901211846041573
detailed comparison,168,0.0017901211846041573
seesaw model,168,0.0017901211846041573
scalar form factor,133,0.0017882811366201317
right-handed neutrino mass,133,0.0017882811366201317
sm-like higgs boson,132,0.0017748354137884013
hadronic vacuum polarization,132,0.0017748354137884013
heavy quark expansion,132,0.0017748354137884013
cosmological observation,166,0.0017688102181207745
top-quark pair,166,0.0017688102181207745
neutral meson,166,0.0017688102181207745
neutral scalar,166,0.0017688102181207745
e+e- annihilation,166,0.0017688102181207745
differential decay,166,0.0017688102181207745
full set,166,0.0017688102181207745
heavy nucleus,166,0.0017688102181207745
hadron-hadron collision,166,0.0017688102181207745
standard model expectation,131,0.0017613896909566714
solar neutrino oscillation,131,0.0017613896909566714
neutrino mass spectrum,131,0.0017613896909566714
charged particle,165,0.0017581547348790832
standard electroweak,165,0.0017581547348790832
nuclear matrix element,130,0.001747943968124941
light vector meson,130,0.001747943968124941
weakly interacting,164,0.0017474992516373917
neutral kaon,164,0.0017474992516373917
different scenario,164,0.0017474992516373917
central collision,164,0.0017474992516373917
theoretical description,164,0.0017474992516373917
minimal standard,164,0.0017474992516373917
exclusive production,164,0.0017474992516373917
such scenario,164,0.0017474992516373917
scalar dark,164,0.0017474992516373917
exotic state,163,0.0017368437683957004
lightest neutrino,163,0.0017368437683957004
recent analysis,163,0.0017368437683957004
qcd matter,163,0.0017368437683957004
solar neutrino experiment,129,0.0017344982452932106
standard model effective field,111,0.0017327100887480009
high momentum,162,0.001726188285154009
kinetic term,162,0.001726188285154009
type-i seesaw,162,0.001726188285154009
large correction,162,0.001726188285154009
trilinear coupling,162,0.001726188285154009
first moment,162,0.001726188285154009
top partner,162,0.001726188285154009
hadronic vacuum,162,0.001726188285154009
extended higgs sector,128,0.0017210525224614802
scalar field theory,128,0.0017210525224614802
prompt photon,161,0.0017155328019123177
survival probability,161,0.0017155328019123177
cp-violating asymmetry,161,0.0017155328019123177
s gamma,161,0.0017155328019123177
quantum gravity,161,0.0017155328019123177
neutrino oscillation data,127,0.0017076067996297498
high energy collider,127,0.0017076067996297498
charged lepton,160,0.0017048773186706262
external momentum,160,0.0017048773186706262
total width,160,0.0017048773186706262
direct production,160,0.0017048773186706262
local symmetry,160,0.0017048773186706262
annual modulation,160,0.0017048773186706262
nucleon form,160,0.0017048773186706262
hot qcd,160,0.0017048773186706262
gluon-gluon fusion,160,0.0017048773186706262
several order,159,0.001694221835428935
other approach,159,0.001694221835428935
gamma gamma,159,0.001694221835428935
one-loop calculation,159,0.001694221835428935
left-right symmetry,159,0.001694221835428935
soft susy,159,0.001694221835428935
peccei-quinn symmetry,159,0.001694221835428935
warm dark matter,126,0.0016941610767980196
polarized structure function,126,0.0016941610767980196
twisted mass,158,0.0016835663521872434
current lhc,158,0.0016835663521872434
opposite sign,158,0.0016835663521872434
physical pion,158,0.0016835663521872434
axial charge,158,0.0016835663521872434
r-parity violation,158,0.0016835663521872434
natural explanation,158,0.0016835663521872434
gauge singlet,158,0.0016835663521872434
high energy scale,125,0.0016807153539662892
perturbative quantum chromodynamics,125,0.0016807153539662892
different energy,157,0.0016729108689455517
general feature,157,0.0016729108689455517
explicit calculation,157,0.0016729108689455517
allowed parameter space,124,0.001667269631134559
higgs boson mass,124,0.001667269631134559
fermionic dark matter,124,0.001667269631134559
vector-like fermion,156,0.0016622553857038604
ultrarelativistic heavy-ion,156,0.0016622553857038604
nonperturbative effect,156,0.0016622553857038604
possible signal,156,0.0016622553857038604
cosmological data,156,0.0016622553857038604
astrophysical source,156,0.0016622553857038604
extra u,156,0.0016622553857038604
double parton,156,0.0016622553857038604
light-cone distribution,156,0.0016622553857038604
polarized beam,156,0.0016622553857038604
longitudinal structure function,123,0.0016538239083028288
transverse polarization,155,0.001651599902462169
pp \to,155,0.001651599902462169
effective number,155,0.001651599902462169
normal hierarchy,155,0.001651599902462169
ordinary matter,155,0.001651599902462169
current experiment,155,0.001651599902462169
effective majorana,155,0.001651599902462169
dimensional reduction,155,0.001651599902462169
earlier work,155,0.001651599902462169
nucleon mass,155,0.001651599902462169
observed value,155,0.001651599902462169
logarithmic correction,154,0.0016409444192204776
cosmological model,154,0.0016409444192204776
other experiment,154,0.0016409444192204776
loop correction,154,0.0016409444192204776
inert doublet,154,0.0016409444192204776
supersymmetric contribution,154,0.0016409444192204776
abelian gauge,154,0.0016409444192204776
large uncertainty,154,0.0016409444192204776
theoretical error,153,0.0016302889359787861
tri-bimaximal mixing,153,0.0016302889359787861
explicit example,153,0.0016302889359787861
theoretical study,153,0.0016302889359787861
statistical significance,153,0.0016302889359787861
allowed range,153,0.0016302889359787861
non-standard interaction,153,0.0016302889359787861
lepton mass matrix,121,0.001626932462639368
gauge mediation,152,0.0016196334527370949
dirac fermion,152,0.0016196334527370949
yukawa interaction,152,0.0016196334527370949
supersymmetric parameter,152,0.0016196334527370949
such particle,152,0.0016196334527370949
spectral density,152,0.0016196334527370949
bound state,152,0.0016196334527370949
qualitative agreement,152,0.0016196334527370949
various model,152,0.0016196334527370949
new measurement,152,0.0016196334527370949
high statistic,152,0.0016196334527370949
possible implication,152,0.0016196334527370949
perturbative unitarity,152,0.0016196334527370949
light front,152,0.0016196334527370949
qcd prediction,152,0.0016196334527370949
one-loop amplitude,151,0.0016089779694954034
good approximation,151,0.0016089779694954034
strong dynamic,151,0.0016089779694954034
soft breaking,151,0.0016089779694954034
multiple scattering,151,0.0016089779694954034
radiative neutrino,151,0.0016089779694954034
nuclear parton distribution,119,0.0016000410169759074
soft supersymmetry breaking,119,0.0016000410169759074
grand unification scale,119,0.0016000410169759074
higgs-boson mass,150,0.001598322486253712
hard photon,150,0.001598322486253712
single production,150,0.001598322486253712
analytical formula,150,0.001598322486253712
large energy,150,0.001598322486253712
extended higgs,150,0.001598322486253712
semileptonic b,149,0.0015876670030120206
numerical estimate,149,0.0015876670030120206
spatial dimension,149,0.0015876670030120206
spin correlation,149,0.0015876670030120206
effective neutrino,149,0.0015876670030120206
quark model,149,0.0015876670030120206
possible solution,149,0.0015876670030120206
non-abelian gauge theory,118,0.001586595294144177
strange quark matter,118,0.001586595294144177
critical end point,118,0.001586595294144177
unintegrated gluon distribution,118,0.001586595294144177
composite model,148,0.0015770115197703293
chiral su,148,0.0015770115197703293
top pair production,117,0.0015731495713124466
radiative neutrino mass,117,0.0015731495713124466
magnetic form factor,117,0.0015731495713124466
neural network,147,0.0015663560365286378
total cross-section,147,0.0015663560365286378
axial-vector meson,147,0.0015663560365286378
general framework,147,0.0015663560365286378
additional contribution,147,0.0015663560365286378
new scalar,147,0.0015663560365286378
nonrelativistic quark model,116,0.0015597038484807166
large scale structure,116,0.0015597038484807166
chiral soliton,146,0.0015557005532869466
many model,146,0.0015557005532869466
analytic formula,146,0.0015557005532869466
possible effect,146,0.0015557005532869466
custodial symmetry,146,0.0015557005532869466
null result,146,0.0015557005532869466
two-loop order,146,0.0015557005532869466
sm prediction,146,0.0015557005532869466
inclusive jet,146,0.0015557005532869466
qcd analysis,146,0.0015557005532869466
exact result,145,0.0015450450700452549
large tan,145,0.0015450450700452549
new way,145,0.0015450450700452549
electromagnetic property,145,0.0015450450700452549
third family,144,0.0015343895868035634
experimental sensitivity,144,0.0015343895868035634
tan beta,144,0.0015343895868035634
magnetic effect,144,0.0015343895868035634
general expression,144,0.0015343895868035634
model-independent analysis,144,0.0015343895868035634
hadronic cross section,114,0.0015328124028172558
extra dimension model,114,0.0015328124028172558
non-relativistic qcd,143,0.001523734103561872
chiral model,143,0.001523734103561872
complete calculation,143,0.001523734103561872
different method,143,0.001523734103561872
theoretical constraint,143,0.001523734103561872
nuclear parton,143,0.001523734103561872
future prospect,143,0.001523734103561872
cp-odd higgs,143,0.001523734103561872
functional form,143,0.001523734103561872
nonperturbative qcd,143,0.001523734103561872
large range,143,0.001523734103561872
nnlo correction,143,0.001523734103561872
q *,142,0.0015130786203201806
nuclear recoil,142,0.0015130786203201806
particular case,142,0.0015130786203201806
two-point function,142,0.0015130786203201806
light fermion,142,0.0015130786203201806
effective lagrangians,142,0.0015130786203201806
viable parameter space,112,0.0015059209571537952
physical mass,141,0.0015024231370784893
azimuthal correlation,141,0.0015024231370784893
right-handed majorana,141,0.0015024231370784893
significant deviation,141,0.0015024231370784893
early time,141,0.0015024231370784893
important implication,141,0.0015024231370784893
pb-pb collision,141,0.0015024231370784893
high energy heavy ion,96,0.0014985600767550276
new physic search,111,0.0014924752343220648
mean field approximation,111,0.0014924752343220648
high multiplicity,140,0.0014917676538367978
heavy lepton,140,0.0014917676538367978
total decay,140,0.0014917676538367978
statistical error,139,0.0014811121705951065
short review,139,0.0014811121705951065
such state,139,0.0014811121705951065
recent paper,139,0.0014811121705951065
light flavor,139,0.0014811121705951065
cpt violation,139,0.0014811121705951065
large part,139,0.0014811121705951065
intermediate energy,139,0.0014811121705951065
obtained result,139,0.0014811121705951065
anomaly cancellation,139,0.0014811121705951065
high mass,139,0.0014811121705951065
weak gauge boson,110,0.0014790295114903344
inert doublet model,110,0.0014790295114903344
lightest neutrino mass,110,0.0014790295114903344
constituent quark model,110,0.0014790295114903344
weak mixing angle,110,0.0014790295114903344
strong correlation,138,0.001470456687353415
finite energy,138,0.001470456687353415
real time,138,0.001470456687353415
chiral extrapolation,138,0.001470456687353415
specific example,138,0.001470456687353415
such process,138,0.001470456687353415
comprehensive analysis,138,0.001470456687353415
unstable particle,138,0.001470456687353415
full qcd,137,0.0014598012041117238
tan β,137,0.0014598012041117238
heavy vector,137,0.0014598012041117238
new limit,137,0.0014598012041117238
valuable information,137,0.0014598012041117238
perturbative quantum,137,0.0014598012041117238
fundamental representation,137,0.0014598012041117238
brief overview,137,0.0014598012041117238
direct dark matter,108,0.001452138065826874
recent lattice qcd,108,0.001452138065826874
standard model extension,108,0.001452138065826874
inelastic structure function,108,0.001452138065826874
isgur-wise function,136,0.0014491457208700323
weak mixing,136,0.0014491457208700323
\rm gev,136,0.0014491457208700323
broad range,136,0.0014491457208700323
scalar coupling,136,0.0014491457208700323
nuclear shadowing,136,0.0014491457208700323
gluon field,136,0.0014491457208700323
significant improvement,136,0.0014491457208700323
dark matter production,107,0.0014386923429951437
hard jet,135,0.001438490237628341
asymptotic freedom,135,0.001438490237628341
relative phase,135,0.001438490237628341
observed neutrino,135,0.001438490237628341
lorentz symmetry,135,0.001438490237628341
parametric resonance,135,0.001438490237628341
reasonable value,135,0.001438490237628341
nuclear matrix,135,0.001438490237628341
different mass,134,0.0014278347543866495
analytical solution,134,0.0014278347543866495
stringent limit,134,0.0014278347543866495
static potential,134,0.0014278347543866495
nonrelativistic quark,134,0.0014278347543866495
open question,134,0.0014278347543866495
planck scale,134,0.0014278347543866495
new set,134,0.0014278347543866495
top yukawa,134,0.0014278347543866495
total energy,134,0.0014278347543866495
dark matter signal,106,0.0014252466201634133
magnetic dipole moment,106,0.0014252466201634133
charmed baryon,133,0.0014171792711449578
significant effect,133,0.0014171792711449578
weak gauge,133,0.0014171792711449578
sum rule,133,0.0014171792711449578
possible application,133,0.0014171792711449578
scalar form,133,0.0014171792711449578
lattice spacing,133,0.0014171792711449578
drell-yan production,133,0.0014171792711449578
dynamical model,133,0.0014171792711449578
small number,133,0.0014171792711449578
astrophysical neutrino,133,0.0014171792711449578
single-spin asymmetry,133,0.0014171792711449578
maximal mixing,133,0.0014171792711449578
fine structure constant,105,0.0014118008973316829
next-to-leading order calculation,105,0.0014118008973316829
top-quark pair production,105,0.0014118008973316829
first order electroweak,105,0.0014118008973316829
low energy neutrino,105,0.0014118008973316829
dynamical electroweak symmetry,105,0.0014118008973316829
uv completion,132,0.0014065237879032665
chiral dynamic,132,0.0014065237879032665
dominant decay,132,0.0014065237879032665
p \bar,132,0.0014065237879032665
lattice gauge,132,0.0014065237879032665
higher-order correction,132,0.0014065237879032665
dark matter decay,104,0.0013983551744999527
qcd perturbation theory,104,0.0013983551744999527
effective neutrino mass,104,0.0013983551744999527
quark mass matrix,104,0.0013983551744999527
hard thermal loop,104,0.0013983551744999527
p p,131,0.001395868304661575
viable parameter,131,0.001395868304661575
observational constraint,131,0.001395868304661575
smaller value,131,0.001395868304661575
signal event,131,0.001395868304661575
mean-field approximation,131,0.001395868304661575
soft photon,131,0.001395868304661575
atmospheric mixing,131,0.001395868304661575
independent analysis,131,0.001395868304661575
second generation,131,0.001395868304661575
low energy effective theory,89,0.001389290071158307
\gamma \gamma,130,0.0013852128214198837
harmonic oscillator,130,0.0013852128214198837
complex phase,130,0.0013852128214198837
relativistic effect,130,0.0013852128214198837
rare b,130,0.0013852128214198837
chiral fermion,130,0.0013852128214198837
good candidate,130,0.0013852128214198837
longitudinal structure,130,0.0013852128214198837
axial coupling,130,0.0013852128214198837
pseudoscalar higgs,130,0.0013852128214198837
light-cone qcd sum,103,0.0013849094516682223
vacuum expectation value,103,0.0013849094516682223
topological charge,129,0.0013745573381781923
several model,129,0.0013745573381781923
leptonic sector,129,0.0013745573381781923
narrow resonance,129,0.0013745573381781923
polarized structure,129,0.0013745573381781923
numerical prediction,129,0.0013745573381781923
energy-momentum tensor,129,0.0013745573381781923
broken phase,129,0.0013745573381781923
threshold effect,129,0.0013745573381781923
warm dark,129,0.0013745573381781923
numerical method,129,0.0013745573381781923
observational data,129,0.0013745573381781923
experimental determination,129,0.0013745573381781923
small transverse momentum,102,0.0013714637288364919
fermionic dark,128,0.001363901854936501
deconfinement transition,128,0.001363901854936501
fundamental parameter,128,0.001363901854936501
α s,128,0.001363901854936501
central region,128,0.001363901854936501
lattice gauge theory,101,0.001358018006004762
non-standard neutrino interaction,101,0.001358018006004762
new parameter,127,0.0013532463716948095
dynamical symmetry,127,0.0013532463716948095
higher dimension,127,0.0013532463716948095
positive parity,127,0.0013532463716948095
relativistic quantum,127,0.0013532463716948095
bfkl equation,127,0.0013532463716948095
complex parameter,127,0.0013532463716948095
large angle,127,0.0013532463716948095
systematic analysis,127,0.0013532463716948095
horizontal symmetry,127,0.0013532463716948095
higher dimensional operator,100,0.0013445722831730315
final state particle,100,0.0013445722831730315
analytic form,126,0.0013425908884531182
diffractive production,126,0.0013425908884531182
extra gauge,126,0.0013425908884531182
e+e- collider,126,0.0013425908884531182
bubble wall,126,0.0013425908884531182
gauge-higgs unification,126,0.0013425908884531182
theoretical development,126,0.0013425908884531182
holographic qcd,126,0.0013425908884531182
anomalous u,126,0.0013425908884531182
analytic solution,126,0.0013425908884531182
future neutrino,126,0.0013425908884531182
small transverse,126,0.0013425908884531182
fixed target,125,0.0013319354052114267
unified description,125,0.0013319354052114267
hidden charm,125,0.0013319354052114267
comprehensive study,125,0.0013319354052114267
particular interest,125,0.0013319354052114267
scalar state,125,0.0013319354052114267
acoustic oscillation,125,0.0013319354052114267
type-ii seesaw,125,0.0013319354052114267
gauge interaction,125,0.0013319354052114267
cabibbo-kobayashi-maskawa matrix,125,0.0013319354052114267
first part,125,0.0013319354052114267
elastic scattering cross,99,0.001331126560341301
light-front quark model,99,0.001331126560341301
quadratic divergence,124,0.0013212799219697354
polarized proton,124,0.0013212799219697354
recent experiment,124,0.0013212799219697354
current neutrino,124,0.0013212799219697354
similar result,124,0.0013212799219697354
majorana neutrino,124,0.0013212799219697354
one-gluon exchange,124,0.0013212799219697354
most case,124,0.0013212799219697354
unitary approach,124,0.0013212799219697354
pseudo-goldstone boson,124,0.0013212799219697354
functional renormalization group,98,0.0013176808375095707
monte carlo program,98,0.0013176808375095707
massive gauge boson,98,0.0013176808375095707
high-energy heavy-ion collision,98,0.0013176808375095707
neutrino interaction,123,0.001310624438728044
higgs signal,123,0.001310624438728044
detailed discussion,123,0.001310624438728044
wide class,123,0.001310624438728044
central rapidity,123,0.001310624438728044
chiral theory,123,0.001310624438728044
recent lhc,123,0.001310624438728044
observable effect,123,0.001310624438728044
differential decay rate,97,0.0013042351146778405
standard model physic,97,0.0013042351146778405
low energy constant,97,0.0013042351146778405
hadronic form factor,97,0.0013042351146778405
threshold region,122,0.0012999689554863522
possible signature,122,0.0012999689554863522
soft function,122,0.0012999689554863522
heavy mass,122,0.0012999689554863522
low x,122,0.0012999689554863522
highest energy,122,0.0012999689554863522
supernova neutrino,122,0.0012999689554863522
variational method,122,0.0012999689554863522
scalar quark,122,0.0012999689554863522
possible way,122,0.0012999689554863522
heavy flavour,122,0.0012999689554863522
nlo qcd correction,96,0.0012907893918461101
massive gauge,121,0.001289313472244661
little hierarchy,121,0.001289313472244661
matter-antimatter asymmetry,121,0.001289313472244661
non-standard neutrino,121,0.001289313472244661
recent discovery,121,0.001289313472244661
radiative transition,121,0.001289313472244661
magnetic form,121,0.001289313472244661
gluon exchange,121,0.001289313472244661
new bound,121,0.001289313472244661
bose-einstein correlation,121,0.001289313472244661
total rate,121,0.001289313472244661
precise prediction,120,0.0012786579890029695
key role,120,0.0012786579890029695
b^0 \to,120,0.0012786579890029695
kaluza-klein excitation,120,0.0012786579890029695
kinematic range,120,0.0012786579890029695
strong dependence,120,0.0012786579890029695
angular dependence,120,0.0012786579890029695
wave function,120,0.0012786579890029695
b^ *,120,0.0012786579890029695
qcd perturbation,120,0.0012786579890029695
radiative electroweak symmetry,95,0.0012773436690143797
solar neutrino flux,95,0.0012773436690143797
large fraction,119,0.0012680025057612782
octet baryon,119,0.0012680025057612782
* +,119,0.0012680025057612782
initial energy,119,0.0012680025057612782
displaced vertex,119,0.0012680025057612782
other observables,119,0.0012680025057612782
diffractive process,119,0.0012680025057612782
important contribution,119,0.0012680025057612782
effective quark,119,0.0012680025057612782
semi-leptonic decay,119,0.0012680025057612782
critical end,119,0.0012680025057612782
supersymmetric qcd,119,0.0012680025057612782
hybrid meson,119,0.0012680025057612782
chiral restoration,119,0.0012680025057612782
right-handed majorana neutrino,94,0.0012638979461826497
physical quark mass,94,0.0012638979461826497
e + e,94,0.0012638979461826497
thermal bath,118,0.0012573470225195867
lhc data,118,0.0012573470225195867
critical exponent,118,0.0012573470225195867
susy gut,118,0.0012573470225195867
various observables,118,0.0012573470225195867
present bound,118,0.0012573470225195867
hubble parameter,118,0.0012573470225195867
concrete example,118,0.0012573470225195867
theoretical analysis,118,0.0012573470225195867
cosmological implication,118,0.0012573470225195867
clear signal,118,0.0012573470225195867
n =,118,0.0012573470225195867
m z,118,0.0012573470225195867
heavy gauge boson,93,0.0012504522233509193
high accuracy,117,0.0012466915392778954
classical field,117,0.0012466915392778954
general formula,117,0.0012466915392778954
left-handed neutrino,117,0.0012466915392778954
characteristic feature,117,0.0012466915392778954
different way,117,0.0012466915392778954
stable particle,117,0.0012466915392778954
short range,117,0.0012466915392778954
sm gauge,117,0.0012466915392778954
quenched approximation,117,0.0012466915392778954
future hadron,117,0.0012466915392778954
scalar higgs,117,0.0012466915392778954
polarized parton,117,0.0012466915392778954
radiative energy loss,92,0.001237006500519189
low transverse momentum,92,0.001237006500519189
little hierarchy problem,92,0.001237006500519189
quark-hadron duality,116,0.001236036056036204
additional higgs,116,0.001236036056036204
heavy scalar,116,0.001236036056036204
two-photon exchange,116,0.001236036056036204
interesting feature,116,0.001236036056036204
hadronic cross,116,0.001236036056036204
important consequence,116,0.001236036056036204
important information,116,0.001236036056036204
decay amplitude,116,0.001236036056036204
gauge-mediated supersymmetry,116,0.001236036056036204
third order,116,0.001236036056036204
small angle,116,0.001236036056036204
\tan \beta,115,0.0012253805727945126
statistical analysis,115,0.0012253805727945126
low-energy theorem,115,0.0012253805727945126
present calculation,115,0.0012253805727945126
gravitational field,115,0.0012253805727945126
nonzero temperature,115,0.0012253805727945126
irreducible representation,115,0.0012253805727945126
tensor-to-scalar ratio,115,0.0012253805727945126
inverted mass,115,0.0012253805727945126
majorana fermion,115,0.0012253805727945126
topological susceptibility,115,0.0012253805727945126
many extension,115,0.0012253805727945126
inelastic structure,115,0.0012253805727945126
chiral constituent quark,91,0.0012235607776874585
type-i seesaw mechanism,91,0.0012235607776874585
large coupling,114,0.0012147250895528212
present limit,114,0.0012147250895528212
cern sps,114,0.0012147250895528212
hadronic molecule,114,0.0012147250895528212
gauge group,114,0.0012147250895528212
seesaw mechanism,114,0.0012147250895528212
kinematic variable,114,0.0012147250895528212
infrared singularity,114,0.0012147250895528212
different flavor,114,0.0012147250895528212
useful information,114,0.0012147250895528212
present model,114,0.0012147250895528212
general property,114,0.0012147250895528212
essential role,114,0.0012147250895528212
neutrino flavor,114,0.0012147250895528212
long baseline experiment,90,0.0012101150548557284
thermal field theory,90,0.0012101150548557284
axial form factor,90,0.0012101150548557284
complex plane,113,0.0012040696063111297
future lepton,113,0.0012040696063111297
other process,113,0.0012040696063111297
littlest higgs,113,0.0012040696063111297
more detail,113,0.0012040696063111297
light-cone qcd,113,0.0012040696063111297
electron-positron collider,113,0.0012040696063111297
current interaction,113,0.0012040696063111297
baryonic matter,113,0.0012040696063111297
gut scale,113,0.0012040696063111297
scalar triplet,113,0.0012040696063111297
gamma-ray emission,113,0.0012040696063111297
strong evidence,113,0.0012040696063111297
neutral particle,113,0.0012040696063111297
future hadron collider,89,0.001196669332023998
significant enhancement,112,0.0011934141230694382
predictive power,112,0.0011934141230694382
many order,112,0.0011934141230694382
latest result,112,0.0011934141230694382
earlier result,112,0.0011934141230694382
heavy gauge,112,0.0011934141230694382
such theory,112,0.0011934141230694382
polarized gluon,112,0.0011934141230694382
significant difference,112,0.0011934141230694382
conformal symmetry,112,0.0011934141230694382
fourth order,112,0.0011934141230694382
two-loop contribution,112,0.0011934141230694382
active neutrino mass,88,0.0011832236091922678
minimal supergravity model,88,0.0011832236091922678
semileptonic b decay,88,0.0011832236091922678
dark matter experiment,88,0.0011832236091922678
stop mass,111,0.0011827586398277469
physical process,111,0.0011827586398277469
large neutrino,111,0.0011827586398277469
single photon,111,0.0011827586398277469
hard scale,111,0.0011827586398277469
high-energy heavy-ion,111,0.0011827586398277469
new fermion,111,0.0011827586398277469
absolute value,111,0.0011827586398277469
nuclear force,111,0.0011827586398277469
dglap evolution,111,0.0011827586398277469
qcd equation,111,0.0011827586398277469
higgs decay,111,0.0011827586398277469
gauge invariant,111,0.0011827586398277469
high-energy collision,111,0.0011827586398277469
hybrid model,111,0.0011827586398277469
light particle,111,0.0011827586398277469
severe constraint,111,0.0011827586398277469
previous estimate,111,0.0011827586398277469
wide variety,111,0.0011827586398277469
produced particle,111,0.0011827586398277469
finite baryon,111,0.0011827586398277469
higher dimensional,110,0.0011721031565860554
new analysis,110,0.0011721031565860554
small parameter,110,0.0011721031565860554
qcd axion,110,0.0011721031565860554
high-energy collider,110,0.0011721031565860554
such decay,110,0.0011721031565860554
total cross-sections,110,0.0011721031565860554
scalar glueball,110,0.0011721031565860554
dm mass,110,0.0011721031565860554
symmetric phase,110,0.0011721031565860554
chiral soliton model,87,0.0011697778863605374
effective majorana mass,87,0.0011697778863605374
corresponding cross section,87,0.0011697778863605374
viable model,109,0.0011614476733443641
physical quark,109,0.0011614476733443641
hadronic production,109,0.0011614476733443641
e +,109,0.0011614476733443641
gluon jet,109,0.0011614476733443641
single top,109,0.0011614476733443641
destructive interference,109,0.0011614476733443641
new phase,109,0.0011614476733443641
neutral b,109,0.0011614476733443641
direct dark,109,0.0011614476733443641
gravitational interaction,109,0.0011614476733443641
dynamical mass,109,0.0011614476733443641
light nucleus,109,0.0011614476733443641
strange baryon,109,0.0011614476733443641
large area,109,0.0011614476733443641
loop contribution,109,0.0011614476733443641
cosmological bound,109,0.0011614476733443641
electroweak standard model,86,0.001156332163528807
dynamical symmetry breaking,86,0.001156332163528807
viable dark matter,86,0.001156332163528807
second order phase,86,0.001156332163528807
heavy quark pair,86,0.001156332163528807
cp-odd higgs boson,86,0.001156332163528807
nuclear structure function,86,0.001156332163528807
high energy limit,86,0.001156332163528807
rhic data,108,0.0011507921901026726
significant impact,108,0.0011507921901026726
lhcb experiment,108,0.0011507921901026726
ultrahigh energy,108,0.0011507921901026726
experimental cut,108,0.0011507921901026726
muon g-2,108,0.0011507921901026726
theoretical understanding,108,0.0011507921901026726
photon-photon collision,108,0.0011507921901026726
one-loop diagram,108,0.0011507921901026726
chiral lagrangians,108,0.0011507921901026726
resonant production,108,0.0011507921901026726
spatial distribution,108,0.0011507921901026726
electroweak vacuum,108,0.0011507921901026726
hard thermal,108,0.0011507921901026726
dark matter interaction,85,0.0011428864406970766
finite baryon density,85,0.0011428864406970766
future lepton collider,85,0.0011428864406970766
perturbative qcd calculation,85,0.0011428864406970766
leptonic decay constant,85,0.0011428864406970766
elastic cross section,85,0.0011428864406970766
chiral anomaly,107,0.0011401367068609811
dynamical electroweak,107,0.0011401367068609811
solar model,107,0.0011401367068609811
theoretical estimate,107,0.0011401367068609811
b\to k^,107,0.0011401367068609811
susy search,107,0.0011401367068609811
lower mass,107,0.0011401367068609811
physical interpretation,107,0.0011401367068609811
high energy nuclear collision,73,0.0011395300583658024
e- collision,106,0.0011294812236192899
large x,106,0.0011294812236192899
threshold resummation,106,0.0011294812236192899
solar mass,106,0.0011294812236192899
chaotic inflation,106,0.0011294812236192899
nlo calculation,106,0.0011294812236192899
new effect,106,0.0011294812236192899
current process,106,0.0011294812236192899
down-type quark,106,0.0011294812236192899
net baryon,106,0.0011294812236192899
muonic hydrogen,106,0.0011294812236192899
mass-squared difference,106,0.0011294812236192899
long baseline neutrino,84,0.0011294407178653464
neutrino mass model,84,0.0011294407178653464
intrinsic transverse momentum,84,0.0011294407178653464
new phenomenon,105,0.0011188257403775984
qed correction,105,0.0011188257403775984
\gamma^ *,105,0.0011188257403775984
explicit model,105,0.0011188257403775984
key ingredient,105,0.0011188257403775984
large enhancement,105,0.0011188257403775984
quantum chromodynamics,105,0.0011188257403775984
rare b decay,83,0.001115994995033616
spectral sum rule,83,0.001115994995033616
explicit cp violation,83,0.001115994995033616
extra gauge boson,83,0.001115994995033616
atlas collaboration,104,0.001108170257135907
wilson fermion,104,0.001108170257135907
additional constraint,104,0.001108170257135907
cosmological parameter,104,0.001108170257135907
intrinsic charm,104,0.001108170257135907
observed mass,104,0.001108170257135907
indirect constraint,104,0.001108170257135907
n_f =,104,0.001108170257135907
single particle,104,0.001108170257135907
nucleon structure,104,0.001108170257135907
